t,rms_ns,max_ns,freq_raw,freq_pm_raw,path_delay_ns,path_delay_pm_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
7610.33,469322,651226,1900000,0,451213.0,0.0,ptp4l[7610.330]: rms 469322 max 651226 freq +1900000 +/-   0 delay 451213 +/-   0,0.0,0,0,low,run09,client
7612.326,916761,1287673,1900000,0,541053.0,9864.0,ptp4l[7612.326]: rms 916761 max 1287673 freq +1900000 +/-   0 delay 541053 +/- 9864,1.9960000000000946,2,1,low,run09,client
7614.331,74029,100735,1900000,0,599440.0,8535.0,ptp4l[7614.331]: rms 74029 max 100735 freq +1900000 +/-   0 delay 599440 +/- 8535,4.001000000000204,4,2,low,run09,client
7616.334,59134,67616,1900000,0,629298.0,0.0,ptp4l[7616.334]: rms 59134 max 67616 freq +1900000 +/-   0 delay 629298 +/-   0,6.003999999999905,6,3,low,run09,client
7618.336,1104925,1557593,1900000,0,607975.0,0.0,ptp4l[7618.336]: rms 1104925 max 1557593 freq +1900000 +/-   0 delay 607975 +/-   0,8.006000000000313,8,4,low,run09,client
7620.336,143231,147924,1900000,0,639960.0,10662.0,ptp4l[7620.336]: rms 143231 max 147924 freq +1900000 +/-   0 delay 639960 +/- 10662,10.006000000000313,10,5,low,run09,client
7622.339,182711,225440,1900000,0,629298.0,0.0,ptp4l[7622.339]: rms 182711 max 225440 freq +1900000 +/-   0 delay 629298 +/-   0,12.009000000000015,12,6,low,run09,client
7624.341,55167,61357,1900000,0,599137.0,0.0,ptp4l[7624.341]: rms 55167 max 61357 freq +1900000 +/-   0 delay 599137 +/-   0,14.011000000000422,14,7,low,run09,client
7626.342,105448,131641,1903025,6648,,,ptp4l[7626.342]: rms 105448 max 131641 freq +1903025 +/- 6648,16.011999999999716,16,8,low,run09,client
7628.346,170392,234635,1881860,9104,714875.0,0.0,ptp4l[7628.346]: rms 170392 max 234635 freq +1881860 +/- 9104 delay 714875 +/-   0,18.01599999999962,18,9,low,run09,client
7630.348,141651,197949,1884571,8344,587616.0,11521.0,ptp4l[7630.348]: rms 141651 max 197949 freq +1884571 +/- 8344 delay 587616 +/- 11521,20.01800000000003,20,10,low,run09,client
7632.349,336982,438370,1908907,31359,543097.0,0.0,ptp4l[7632.349]: rms 336982 max 438370 freq +1908907 +/- 31359 delay 543097 +/-   0,22.019000000000233,22,11,low,run09,client
7634.351,136906,170946,1882973,4087,543097.0,0.0,ptp4l[7634.351]: rms 136906 max 170946 freq +1882973 +/- 4087 delay 543097 +/-   0,24.02099999999973,24,12,low,run09,client
7636.353,90856,128325,1902792,6156,488731.0,12163.0,ptp4l[7636.353]: rms 90856 max 128325 freq +1902792 +/- 6156 delay 488731 +/- 12163,26.02300000000014,26,13,low,run09,client
7638.356,390780,552287,1922989,28887,505932.0,0.0,ptp4l[7638.356]: rms 390780 max 552287 freq +1922989 +/- 28887 delay 505932 +/-   0,28.02599999999984,28,14,low,run09,client
7640.358,16210,22102,1895213,798,505932.0,0.0,ptp4l[7640.358]: rms 16210 max 22102 freq +1895213 +/- 798 delay 505932 +/-   0,30.028000000000247,30,15,low,run09,client
7642.366,362334,512341,1922943,25431,537474.0,16338.0,ptp4l[7642.366]: rms 362334 max 512341 freq +1922943 +/- 25431 delay 537474 +/- 16338,32.03600000000006,32,16,low,run09,client
7644.366,6147445,8690167,2327647,447201,592562.0,19889.0,ptp4l[7644.366]: rms 6147445 max 8690167 freq +2327647 +/- 447201 delay 592562 +/- 19889,34.03600000000006,34,17,low,run09,client
7646.369,806888,1043935,1935550,75467,702734.0,54954.0,ptp4l[7646.369]: rms 806888 max 1043935 freq +1935550 +/- 75467 delay 702734 +/- 54954,36.03899999999976,36,18,low,run09,client
7648.373,303260,306814,1875386,511,671092.0,88801.0,ptp4l[7648.373]: rms 303260 max 306814 freq +1875386 +/- 511 delay 671092 +/- 88801,38.042999999999665,38,19,low,run09,client
7650.373,403913,524568,1890596,37795,706563.0,0.0,ptp4l[7650.373]: rms 403913 max 524568 freq +1890596 +/- 37795 delay 706563 +/-   0,40.042999999999665,40,20,low,run09,client
7652.376,258924,303907,1879493,5134,691769.0,0.0,ptp4l[7652.376]: rms 258924 max 303907 freq +1879493 +/- 5134 delay 691769 +/-   0,42.04600000000028,42,21,low,run09,client
7654.382,237989,332971,1924067,14362,524811.0,0.0,ptp4l[7654.382]: rms 237989 max 332971 freq +1924067 +/- 14362 delay 524811 +/-   0,44.05199999999968,44,22,low,run09,client
7656.381,367828,496036,1922518,32713,528039.0,5591.0,ptp4l[7656.381]: rms 367828 max 496036 freq +1922518 +/- 32713 delay 528039 +/- 5591,46.051000000000386,46,23,low,run09,client
7658.382,330952,374460,1938701,4871,542619.0,4897.0,ptp4l[7658.382]: rms 330952 max 374460 freq +1938701 +/- 4871 delay 542619 +/- 4897,48.05199999999968,48,24,low,run09,client
7660.384,54797,75205,1908970,4733,585138.0,36248.0,ptp4l[7660.384]: rms 54797 max 75205 freq +1908970 +/- 4733 delay 585138 +/- 36248,50.05400000000009,50,25,low,run09,client
7662.384,211627,219990,1905422,21255,631720.0,0.0,ptp4l[7662.384]: rms 211627 max 219990 freq +1905422 +/- 21255 delay 631720 +/-   0,52.05400000000009,52,26,low,run09,client
7664.387,65723,92683,1901841,5030,649562.0,0.0,ptp4l[7664.387]: rms 65723 max 92683 freq +1901841 +/- 5030 delay 649562 +/-   0,54.05699999999979,54,27,low,run09,client
7666.39,123671,174520,1914308,9387,590949.0,0.0,ptp4l[7666.390]: rms 123671 max 174520 freq +1914308 +/- 9387 delay 590949 +/-   0,56.0600000000004,56,28,low,run09,client
7668.393,73717,93094,1899125,2285,590949.0,0.0,ptp4l[7668.393]: rms 73717 max 93094 freq +1899125 +/- 2285 delay 590949 +/-   0,58.0630000000001,58,29,low,run09,client
7670.393,167623,185623,1904248,16746,590949.0,0.0,ptp4l[7670.393]: rms 167623 max 185623 freq +1904248 +/- 16746 delay 590949 +/-   0,60.0630000000001,60,30,low,run09,client
7672.397,533858,636568,1958914,11849,609154.0,0.0,ptp4l[7672.397]: rms 533858 max 636568 freq +1958914 +/- 11849 delay 609154 +/-   0,62.06700000000001,62,31,low,run09,client
7674.397,365944,506525,1876115,20273,618952.0,13856.0,ptp4l[7674.397]: rms 365944 max 506525 freq +1876115 +/- 20273 delay 618952 +/- 13856,64.06700000000001,64,32,low,run09,client
7676.4,201242,266118,1898201,18483,597893.0,28781.0,ptp4l[7676.400]: rms 201242 max 266118 freq +1898201 +/- 18483 delay 597893 +/- 28781,66.06999999999971,66,33,low,run09,client
7678.402,34724,42967,1902937,948,638547.0,0.0,ptp4l[7678.402]: rms 34724 max 42967 freq +1902937 +/- 948 delay 638547 +/-   0,68.07200000000012,68,34,low,run09,client
7680.404,17907,20551,1908055,298,555578.0,0.0,ptp4l[7680.404]: rms 17907 max 20551 freq +1908055 +/- 298 delay 555578 +/-   0,70.07400000000052,70,35,low,run09,client
7682.408,75874,101171,1913263,3253,472148.0,10318.0,ptp4l[7682.408]: rms 75874 max 101171 freq +1913263 +/- 3253 delay 472148 +/- 10318,72.07800000000043,72,36,low,run09,client
7684.41,97330,134354,1914746,5289,447430.0,0.0,ptp4l[7684.410]: rms 97330 max 134354 freq +1914746 +/- 5289 delay 447430 +/-   0,74.07999999999993,74,37,low,run09,client
7686.41,119007,162376,1912645,10354,470646.0,5794.0,ptp4l[7686.410]: rms 119007 max 162376 freq +1912645 +/- 10354 delay 470646 +/- 5794,76.07999999999993,76,38,low,run09,client
7688.411,93551,125968,1915141,4339,481019.0,3238.0,ptp4l[7688.411]: rms 93551 max 125968 freq +1915141 +/- 4339 delay 481019 +/- 3238,78.08100000000013,78,39,low,run09,client
7690.416,2248685,2398426,2134659,14466,483308.0,0.0,ptp4l[7690.416]: rms 2248685 max 2398426 freq +2134659 +/- 14466 delay 483308 +/-   0,80.08600000000024,80,40,low,run09,client
7692.417,117595,153343,1922397,4525,487120.0,3812.0,ptp4l[7692.417]: rms 117595 max 153343 freq +1922397 +/- 4525 delay 487120 +/- 3812,82.08700000000044,82,41,low,run09,client
7694.42,889252,1257592,1975729,62876,514965.0,23974.0,ptp4l[7694.420]: rms 889252 max 1257592 freq +1975729 +/- 62876 delay 514965 +/- 23974,84.09000000000015,84,42,low,run09,client
7696.421,138020,191805,1901314,7876,547845.0,153.0,ptp4l[7696.421]: rms 138020 max 191805 freq +1901314 +/- 7876 delay 547845 +/- 153,86.09100000000035,86,43,low,run09,client
7698.422,84710,119366,1906071,5520,547998.0,0.0,ptp4l[7698.422]: rms 84710 max 119366 freq +1906071 +/- 5520 delay 547998 +/-   0,88.09199999999964,88,44,low,run09,client
7700.425,325886,455291,1931833,26568,565708.0,17710.0,ptp4l[7700.425]: rms 325886 max 455291 freq +1931833 +/- 26568 delay 565708 +/- 17710,90.09500000000025,90,45,low,run09,client
7702.425,119014,167007,1905504,9479,591118.0,6501.0,ptp4l[7702.425]: rms 119014 max 167007 freq +1905504 +/- 9479 delay 591118 +/- 6501,92.09500000000025,92,46,low,run09,client
7704.431,184207,259328,1927202,11716,652643.0,0.0,ptp4l[7704.431]: rms 184207 max 259328 freq +1927202 +/- 11716 delay 652643 +/-   0,94.10099999999966,94,47,low,run09,client
7706.431,1045050,1471251,1980959,80647,623090.0,23772.0,ptp4l[7706.431]: rms 1045050 max 1471251 freq +1980959 +/- 80647 delay 623090 +/- 23772,96.10099999999966,96,48,low,run09,client
7708.433,239105,295837,1891048,6751,646863.0,0.0,ptp4l[7708.433]: rms 239105 max 295837 freq +1891048 +/- 6751 delay 646863 +/-   0,98.10300000000007,98,49,low,run09,client
7710.437,807895,1007138,1992256,23885,674867.0,39603.0,ptp4l[7710.437]: rms 807895 max 1007138 freq +1992256 +/- 23885 delay 674867 +/- 39603,100.10699999999997,100,50,low,run09,client
7712.438,155559,212788,1907530,13538,758156.0,19291.0,ptp4l[7712.438]: rms 155559 max 212788 freq +1907530 +/- 13538 delay 758156 +/- 19291,102.10800000000017,102,51,low,run09,client
7714.441,178699,188748,1897169,1129,722036.0,0.0,ptp4l[7714.441]: rms 178699 max 188748 freq +1897169 +/- 1129 delay 722036 +/-   0,104.11099999999988,104,52,low,run09,client
7716.434,338865,464623,1897438,29334,722036.0,0.0,ptp4l[7716.434]: rms 338865 max 464623 freq +1897438 +/- 29334 delay 722036 +/-   0,106.10400000000027,106,53,low,run09,client
7718.443,160931,209237,1899434,6089,722036.0,0.0,ptp4l[7718.443]: rms 160931 max 209237 freq +1899434 +/- 6089 delay 722036 +/-   0,108.11300000000028,108,54,low,run09,client
7720.444,251168,306579,1889637,6513,612878.0,69673.0,ptp4l[7720.444]: rms 251168 max 306579 freq +1889637 +/- 6513 delay 612878 +/- 69673,110.11400000000049,110,55,low,run09,client
7722.445,512691,704634,1958080,27041,493021.0,23704.0,ptp4l[7722.445]: rms 512691 max 704634 freq +1958080 +/- 27041 delay 493021 +/- 23704,112.11499999999978,112,56,low,run09,client
7724.452,199755,278811,1926580,16237,496451.0,0.0,ptp4l[7724.452]: rms 199755 max 278811 freq +1926580 +/- 16237 delay 496451 +/-   0,114.1220000000003,114,57,low,run09,client
7726.455,378890,484928,1951134,12735,496451.0,0.0,ptp4l[7726.455]: rms 378890 max 484928 freq +1951134 +/- 12735 delay 496451 +/-   0,116.125,116,58,low,run09,client
7728.456,54609,65462,1916873,5342,577154.0,23518.0,ptp4l[7728.456]: rms 54609 max 65462 freq +1916873 +/- 5342 delay 577154 +/- 23518,118.1260000000002,118,59,low,run09,client
7730.46,42199,51042,1911474,1031,701195.0,0.0,ptp4l[7730.460]: rms 42199 max 51042 freq +1911474 +/- 1031 delay 701195 +/-   0,120.13000000000011,120,60,low,run09,client
7732.458,296302,417858,1895821,22478,701195.0,0.0,ptp4l[7732.458]: rms 296302 max 417858 freq +1895821 +/- 22478 delay 701195 +/-   0,122.1279999999997,122,61,low,run09,client
7734.461,90857,102656,1906022,1230,634569.0,0.0,ptp4l[7734.461]: rms 90857 max 102656 freq +1906022 +/- 1230 delay 634569 +/-   0,124.13100000000031,124,62,low,run09,client
7736.456,770886,1035222,1985039,34499,634846.0,3210.0,ptp4l[7736.456]: rms 770886 max 1035222 freq +1985039 +/- 34499 delay 634846 +/- 3210,126.1260000000002,126,63,low,run09,client
7738.468,1806495,2474551,2073716,93206,638056.0,0.0,ptp4l[7738.468]: rms 1806495 max 2474551 freq +2073716 +/- 93206 delay 638056 +/-   0,128.13799999999992,128,64,low,run09,client
7740.463,1066383,1457706,1973366,92943,638056.0,0.0,ptp4l[7740.463]: rms 1066383 max 1457706 freq +1973366 +/- 92943 delay 638056 +/-   0,130.1329999999998,130,65,low,run09,client
7742.463,579827,811447,1955957,46537,688802.0,0.0,ptp4l[7742.463]: rms 579827 max 811447 freq +1955957 +/- 46537 delay 688802 +/-   0,132.1329999999998,132,66,low,run09,client
