sample_idx,iso_ts,t_s,t_rel_s,t_bin_s,source,offset_s,offset_us,stddev_s,stddev_us,scenario,run_id
0,2026-04-05T17:59:12+00:00,1775411952.0,0.0,0,servergm,-1e-09,-0.001,0.000158,158.0,low,run02
1,2026-04-05T18:00:14+00:00,1775412014.0,62.0,62,servergm,-3.0000000000000004e-09,-0.0030000000000000005,0.000149,149.0,low,run02
2,2026-04-05T18:01:15+00:00,1775412075.0,123.0,123,servergm,1.678e-06,1.6780000000000002,0.00025499999999999996,254.99999999999997,low,run02
3,2026-04-05T18:02:17+00:00,1775412137.0,185.0,185,servergm,-2.3380000000000003e-06,-2.3380000000000005,0.00018999999999999998,189.99999999999997,low,run02
4,2026-04-05T18:03:18+00:00,1775412198.0,246.0,246,servergm,-2.56e-07,-0.256,0.00020899999999999998,208.99999999999997,low,run02
5,2026-04-05T18:04:20+00:00,1775412260.0,308.0,308,servergm,-1.31e-07,-0.131,0.00022799999999999999,227.99999999999997,low,run02
6,2026-04-05T18:05:21+00:00,1775412321.0,369.0,369,servergm,-9.000000000000001e-09,-0.009000000000000001,6.9e-05,69.0,low,run02
7,2026-04-05T18:06:23+00:00,1775412383.0,431.0,431,servergm,1.1500000000000001e-07,0.115,7.099999999999999e-05,70.99999999999999,low,run02
8,2026-04-05T18:07:24+00:00,1775412444.0,492.0,492,servergm,8.04e-07,0.804,7.9e-05,79.0,low,run02
9,2026-04-05T18:08:26+00:00,1775412506.0,554.0,554,servergm,7.800000000000001e-08,0.07800000000000001,7.099999999999999e-05,70.99999999999999,low,run02
10,2026-04-05T18:09:27+00:00,1775412567.0,615.0,615,servergm,1.6e-08,0.016,9.2e-05,92.0,low,run02
11,2026-04-05T18:10:29+00:00,1775412629.0,677.0,677,servergm,-6.000000000000001e-08,-0.060000000000000005,0.000111,111.0,low,run02
12,2026-04-05T18:11:30+00:00,1775412690.0,738.0,738,servergm,-1e-09,-0.001,9.099999999999999e-05,90.99999999999999,low,run02
13,2026-04-05T18:12:32+00:00,1775412752.0,800.0,800,servergm,-1.8000000000000002e-08,-0.018000000000000002,8.9e-05,89.0,low,run02
14,2026-04-05T18:13:33+00:00,1775412813.0,861.0,861,servergm,-6.7e-08,-0.067,8.999999999999999e-05,89.99999999999999,low,run02
15,2026-04-05T18:14:35+00:00,1775412875.0,923.0,923,servergm,2e-08,0.02,9.3e-05,93.0,low,run02
16,2026-04-05T18:15:36+00:00,1775412936.0,984.0,984,servergm,7.000000000000001e-09,0.007000000000000001,8.999999999999999e-05,89.99999999999999,low,run02
17,2026-04-05T18:16:38+00:00,1775412998.0,1046.0,1046,servergm,-3.0000000000000004e-09,-0.0030000000000000005,0.000102,102.0,low,run02
18,2026-04-05T18:17:39+00:00,1775413059.0,1107.0,1107,servergm,-1e-09,-0.001,7.2e-05,72.0,low,run02
19,2026-04-05T18:18:41+00:00,1775413121.0,1169.0,1169,servergm,-1.5000000000000002e-08,-0.015000000000000001,4.9e-05,49.0,low,run02
