sample_idx,iso_ts,t_s,t_rel_s,t_bin_s,source,offset_s,offset_us,stddev_s,stddev_us,scenario,run_id
0,2026-04-06T02:56:33+00:00,1775444193.0,0.0,0,servergm,-3.0000000000000004e-09,-0.0030000000000000005,0.00013099999999999999,131.0,medium,run10
1,2026-04-06T02:57:35+00:00,1775444255.0,62.0,62,servergm,-2.2000000000000002e-08,-0.022000000000000002,0.000155,155.0,medium,run10
2,2026-04-06T02:58:36+00:00,1775444316.0,123.0,123,servergm,-4.4999999999999996e-05,-44.99999999999999,0.000124,124.0,medium,run10
3,2026-04-06T02:59:38+00:00,1775444378.0,185.0,185,servergm,-1.4590000000000001e-06,-1.459,0.000242,242.0,medium,run10
4,2026-04-06T03:00:39+00:00,1775444439.0,246.0,246,servergm,-2.87e-07,-0.28700000000000003,0.000232,232.0,medium,run10
5,2026-04-06T03:01:41+00:00,1775444501.0,308.0,308,servergm,-3.13e-07,-0.313,0.00016999999999999999,169.99999999999997,medium,run10
6,2026-04-06T03:02:42+00:00,1775444562.0,369.0,369,servergm,-1.672e-06,-1.6720000000000002,0.000164,164.0,medium,run10
7,2026-04-06T03:03:44+00:00,1775444624.0,431.0,431,servergm,-4e-09,-0.004,0.000134,134.0,medium,run10
8,2026-04-06T03:04:45+00:00,1775444685.0,492.0,492,servergm,-1.108e-06,-1.108,0.000165,165.0,medium,run10
9,2026-04-06T03:05:47+00:00,1775444747.0,554.0,554,servergm,-2.731e-06,-2.7310000000000003,0.000205,205.0,medium,run10
10,2026-04-06T03:06:48+00:00,1775444808.0,615.0,615,servergm,-1.6800000000000002e-07,-0.168,0.00021099999999999998,210.99999999999997,medium,run10
11,2026-04-06T03:07:50+00:00,1775444870.0,677.0,677,servergm,-9.8e-08,-0.098,0.000196,196.0,medium,run10
12,2026-04-06T03:08:51+00:00,1775444931.0,738.0,738,servergm,-1.2000000000000002e-07,-0.12000000000000001,0.00018199999999999998,181.99999999999997,medium,run10
13,2026-04-06T03:09:53+00:00,1775444993.0,800.0,800,servergm,-1.6e-05,-16.0,0.000121,121.0,medium,run10
14,2026-04-06T03:10:55+00:00,1775445055.0,862.0,862,servergm,-1e-09,-0.001,0.00011399999999999999,113.99999999999999,medium,run10
15,2026-04-06T03:11:56+00:00,1775445116.0,923.0,923,servergm,-1.5000000000000002e-08,-0.015000000000000001,0.00011999999999999999,119.99999999999999,medium,run10
16,2026-04-06T03:12:58+00:00,1775445178.0,985.0,985,servergm,-1.917e-06,-1.917,0.00015,150.0,medium,run10
17,2026-04-06T03:13:59+00:00,1775445239.0,1046.0,1046,servergm,-1.443e-06,-1.443,0.000215,215.0,medium,run10
18,2026-04-06T03:15:01+00:00,1775445301.0,1108.0,1108,servergm,-2.02e-06,-2.02,0.000121,121.0,medium,run10
19,2026-04-06T03:16:02+00:00,1775445362.0,1169.0,1169,servergm,-1.1660000000000001e-06,-1.1660000000000001,7.9e-05,79.0,medium,run10
