sample_idx,iso_ts,t_s,t_rel_s,t_bin_s,source,offset_s,offset_us,stddev_s,stddev_us,scenario,run_id
0,2026-04-05T08:23:25+00:00,1775377405.0,0.0,0,servergm,2.2e-05,22.0,0.000155,155.0,low,run04
1,2026-04-05T08:24:27+00:00,1775377467.0,62.0,62,servergm,-4.75e-07,-0.475,0.00015099999999999998,150.99999999999997,low,run04
2,2026-04-05T08:25:28+00:00,1775377528.0,123.0,123,servergm,-2.013e-06,-2.013,0.00015099999999999998,150.99999999999997,low,run04
3,2026-04-05T08:26:30+00:00,1775377590.0,185.0,185,servergm,-3.5490000000000002e-06,-3.5490000000000004,0.00015099999999999998,150.99999999999997,low,run04
4,2026-04-05T08:27:31+00:00,1775377651.0,246.0,246,servergm,2.2400000000000002e-07,0.22400000000000003,0.00019899999999999999,198.99999999999997,low,run04
5,2026-04-05T08:28:33+00:00,1775377713.0,308.0,308,servergm,2.4999999999999998e-05,24.999999999999996,0.00019899999999999999,198.99999999999997,low,run04
6,2026-04-05T08:29:34+00:00,1775377774.0,369.0,369,servergm,4.9e-05,49.0,0.00019899999999999999,198.99999999999997,low,run04
7,2026-04-05T08:30:36+00:00,1775377836.0,431.0,431,servergm,7.826000000000001e-06,7.826000000000001,0.000223,223.0,low,run04
8,2026-04-05T08:31:37+00:00,1775377897.0,492.0,492,servergm,-9.740000000000001e-07,-0.9740000000000001,0.000236,236.0,low,run04
9,2026-04-05T08:32:39+00:00,1775377959.0,554.0,554,servergm,2.9500000000000003e-07,0.29500000000000004,0.00022799999999999999,227.99999999999997,low,run04
