t_s,hhmmss,remote,refid,stratum,assoc_type,when_s,poll_s,reach_raw,reach_oct,sel_char,selected,delay_ms,offset_ms,jitter_ms,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
79774.0,22:09:34,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,0.0,0,0,medium,run09,client
79789.0,22:09:49,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,15.0,15,1,medium,run09,client
79804.0,22:10:04,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,30.0,30,2,medium,run09,client
79819.0,22:10:19,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,45.0,45,3,medium,run09,client
79834.0,22:10:34,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,60.0,60,4,medium,run09,client
79849.0,22:10:49,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,75.0,75,5,medium,run09,client
79864.0,22:11:04,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,90.0,90,6,medium,run09,client
79879.0,22:11:19,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,105.0,105,7,medium,run09,client
79894.0,22:11:34,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,120.0,120,8,medium,run09,client
79910.0,22:11:50,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,136.0,136,9,medium,run09,client
79925.0,22:12:05,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,151.0,151,10,medium,run09,client
