t_s,hhmmss,type,detail,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
5847.0,01:37:27,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,0.0,0,0,high,run02,client
5862.0,01:37:42,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,15.0,15,1,high,run02,client
5877.0,01:37:57,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,30.0,30,2,high,run02,client
5892.0,01:38:12,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,45.0,45,3,high,run02,client
5907.0,01:38:27,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,60.0,60,4,high,run02,client
5922.0,01:38:42,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,75.0,75,5,high,run02,client
5937.0,01:38:57,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,90.0,90,6,high,run02,client
5952.0,01:39:12,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,105.0,105,7,high,run02,client
5967.0,01:39:27,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,120.0,120,8,high,run02,client
5983.0,01:39:43,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,136.0,136,9,high,run02,client
5998.0,01:39:58,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,151.0,151,10,high,run02,client
6013.0,01:40:13,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,166.0,166,11,high,run02,client
6028.0,01:40:28,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,181.0,181,12,high,run02,client
6043.0,01:40:43,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,196.0,196,13,high,run02,client
6058.0,01:40:58,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,211.0,211,14,high,run02,client
6073.0,01:41:13,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,226.0,226,15,high,run02,client
6088.0,01:41:28,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,241.0,241,16,high,run02,client
6103.0,01:41:43,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,256.0,256,17,high,run02,client
6118.0,01:41:58,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,271.0,271,18,high,run02,client
6133.0,01:42:13,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,286.0,286,19,high,run02,client
6148.0,01:42:28,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,301.0,301,20,high,run02,client
6163.0,01:42:43,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,316.0,316,21,high,run02,client
6178.0,01:42:58,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,331.0,331,22,high,run02,client
6193.0,01:43:13,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,346.0,346,23,high,run02,client
6209.0,01:43:29,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,362.0,362,24,high,run02,client
6224.0,01:43:44,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,377.0,377,25,high,run02,client
6239.0,01:43:59,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,392.0,392,26,high,run02,client
6254.0,01:44:14,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,407.0,407,27,high,run02,client
6269.0,01:44:29,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,422.0,422,28,high,run02,client
6284.0,01:44:44,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,437.0,437,29,high,run02,client
6299.0,01:44:59,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,452.0,452,30,high,run02,client
6314.0,01:45:14,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,467.0,467,31,high,run02,client
6329.0,01:45:29,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,482.0,482,32,high,run02,client
6344.0,01:45:44,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,497.0,497,33,high,run02,client
6359.0,01:45:59,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,512.0,512,34,high,run02,client
6374.0,01:46:14,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,527.0,527,35,high,run02,client
6389.0,01:46:29,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,542.0,542,36,high,run02,client
6404.0,01:46:44,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,557.0,557,37,high,run02,client
6435.0,01:47:15,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    7   64    1  59.6569 -28.9672  20.6768,588.0,588,38,high,run02,client
6450.0,01:47:30,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   22   64    1  59.6569 -28.9672  20.6768,603.0,603,39,high,run02,client
6465.0,01:47:45,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   37   64    1  59.6569 -28.9672  20.6768,618.0,618,40,high,run02,client
6480.0,01:48:00,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   52   64    1  59.6569 -28.9672  20.6768,633.0,633,41,high,run02,client
6495.0,01:48:15,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   10   64    3  72.7201 -35.9379  23.4923,648.0,648,42,high,run02,client
6510.0,01:48:30,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   26   64    3  72.7201 -35.9379  23.4923,663.0,663,43,high,run02,client
6525.0,01:48:45,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   41   64    3  72.7201 -35.9379  23.4923,678.0,678,44,high,run02,client
6540.0,01:49:00,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   56   64    3  72.7201 -35.9379  23.4923,693.0,693,45,high,run02,client
6555.0,01:49:15,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    5   64    7  66.0641 -32.2665  18.9723,708.0,708,46,high,run02,client
6570.0,01:49:30,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   20   64    7  66.0641 -32.2665  18.9723,723.0,723,47,high,run02,client
6585.0,01:49:45,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   35   64    7  66.0641 -32.2665  18.9723,738.0,738,48,high,run02,client
6600.0,01:50:00,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   50   64    7  66.0641 -32.2665  18.9723,753.0,753,49,high,run02,client
6615.0,01:50:15,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   65   64    7  66.0641 -32.2665  18.9723,768.0,768,50,high,run02,client
6630.0,01:50:30,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   14   64   17  54.3607 -26.6272  15.0489,783.0,783,51,high,run02,client
6645.0,01:50:45,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   29   64   17  54.3607 -26.6272  15.0489,798.0,798,52,high,run02,client
6660.0,01:51:00,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   44   64   17  54.3607 -26.6272  15.0489,813.0,813,53,high,run02,client
6676.0,01:51:16,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   59   64   17  54.3607 -26.6272  15.0489,829.0,829,54,high,run02,client
6691.0,01:51:31,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    7   64   37  59.5080 -29.0102  15.9047,844.0,844,55,high,run02,client
6706.0,01:51:46,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   22   64   37  59.5080 -29.0102  15.9047,859.0,859,56,high,run02,client
6721.0,01:52:01,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   37   64   37  59.5080 -29.0102  15.9047,874.0,874,57,high,run02,client
6736.0,01:52:16,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   53   64   37  59.5080 -29.0102  15.9047,889.0,889,58,high,run02,client
