t,rms_ns,max_ns,freq_raw,freq_pm_raw,path_delay_ns,path_delay_pm_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
12151.149,260479,366349,2679732,0,578030,0,ptp4l[12151.149]: rms 260479 max 366349 freq +2679732 +/-   0 delay 578030 +/-   0,0.0,0,0,medium,run09,client
12153.145,165211,219203,2679732,0,604022,25992,ptp4l[12153.145]: rms 165211 max 219203 freq +2679732 +/-   0 delay 604022 +/- 25992,1.996000000001004,2,1,medium,run09,client
12155.141,80578,86933,2679732,0,573459,0,ptp4l[12155.141]: rms 80578 max 86933 freq +2679732 +/-   0 delay 573459 +/-   0,3.992000000000189,4,2,medium,run09,client
12157.138,149530,211265,2679732,0,578030,0,ptp4l[12157.138]: rms 149530 max 211265 freq +2679732 +/-   0 delay 578030 +/-   0,5.989000000001397,6,3,medium,run09,client
12159.152,443217,589504,2679732,0,571174,2286,ptp4l[12159.152]: rms 443217 max 589504 freq +2679732 +/-   0 delay 571174 +/- 2286,8.003000000000611,8,4,medium,run09,client
12161.148,854690,1185725,2679732,0,575744,2286,ptp4l[12161.148]: rms 854690 max 1185725 freq +2679732 +/-   0 delay 575744 +/- 2286,9.998999999999796,10,5,medium,run09,client
12163.147,159008,162032,2679732,0,630107,23089,ptp4l[12163.147]: rms 159008 max 162032 freq +2679732 +/-   0 delay 630107 +/- 23089,11.998000000001412,12,6,medium,run09,client
12165.154,4472097,6319729,2679732,0,665981,0,ptp4l[12165.154]: rms 4472097 max 6319729 freq +2679732 +/-   0 delay 665981 +/-   0,14.005000000001019,14,7,medium,run09,client
12167.144,406728,497910,2727684,14544,716146,0,ptp4l[12167.144]: rms 406728 max 497910 freq +2727684 +/- 14544 delay 716146 +/-   0,15.9950000000008,16,8,medium,run09,client
12169.145,160340,193658,2709508,15640,665981,0,ptp4l[12169.145]: rms 160340 max 193658 freq +2709508 +/- 15640 delay 665981 +/-   0,17.996000000001004,18,9,medium,run09,client
12171.146,1797373,2541304,2840251,129772,716146,0,ptp4l[12171.146]: rms 1797373 max 2541304 freq +2840251 +/- 129772 delay 716146 +/-   0,19.997000000001208,20,10,medium,run09,client
12173.156,515078,549023,2767981,3789,716146,0,ptp4l[12173.156]: rms 515078 max 549023 freq +2767981 +/- 3789 delay 716146 +/-   0,22.007000000001426,22,11,medium,run09,client
12175.16,173123,211673,2721282,16841,748082,63296,ptp4l[12175.160]: rms 173123 max 211673 freq +2721282 +/- 16841 delay 748082 +/- 63296,24.011000000000422,24,12,medium,run09,client
12177.164,229527,249206,2718933,22985,792558,0,ptp4l[12177.164]: rms 229527 max 249206 freq +2718933 +/- 22985 delay 792558 +/-   0,26.015000000001237,26,13,medium,run09,client
12179.17,328349,438771,2687087,14557,761192,31366,ptp4l[12179.170]: rms 328349 max 438771 freq +2687087 +/- 14557 delay 761192 +/- 31366,28.02100000000064,28,14,medium,run09,client
12181.164,557174,758297,2743778,49003,792558,0,ptp4l[12181.164]: rms 557174 max 758297 freq +2743778 +/- 49003 delay 792558 +/-   0,30.015000000001237,30,15,medium,run09,client
12183.168,199239,217199,2696809,1796,792558,0,ptp4l[12183.168]: rms 199239 max 217199 freq +2696809 +/- 1796 delay 792558 +/-   0,32.01900000000023,32,16,medium,run09,client
12185.137,146838,206773,2726018,11401,791814,744,ptp4l[12185.137]: rms 146838 max 206773 freq +2726018 +/- 11401 delay 791814 +/- 744,33.98800000000119,34,17,medium,run09,client
12187.169,347950,486309,2688352,20803,791070,0,ptp4l[12187.169]: rms 347950 max 486309 freq +2688352 +/- 20803 delay 791070 +/-   0,36.02000000000044,36,18,medium,run09,client
12189.175,1110914,1544228,2779416,92442,763373,20119,ptp4l[12189.175]: rms 1110914 max 1544228 freq +2779416 +/- 92442 delay 763373 +/- 20119,38.02599999999984,38,19,medium,run09,client
12191.168,343106,401189,2710758,33842,922969,0,ptp4l[12191.168]: rms 343106 max 401189 freq +2710758 +/- 33842 delay 922969 +/-   0,40.01900000000023,40,20,medium,run09,client
12193.181,112944,158346,2710379,9044,840905,58028,ptp4l[12193.181]: rms 112944 max 158346 freq +2710379 +/- 9044 delay 840905 +/- 58028,42.03200000000106,42,21,medium,run09,client
12195.185,1145123,1573916,2777205,98549,720122,27994,ptp4l[12195.185]: rms 1145123 max 1573916 freq +2777205 +/- 98549 delay 720122 +/- 27994,44.03600000000006,44,22,medium,run09,client
12197.186,512166,723175,2752813,38549,666324,16512,ptp4l[12197.186]: rms 512166 max 723175 freq +2752813 +/- 38549 delay 666324 +/- 16512,46.03700000000026,46,23,medium,run09,client
12199.193,801294,1069546,2792501,34567,715476,32640,ptp4l[12199.193]: rms 801294 max 1069546 freq +2792501 +/- 34567 delay 715476 +/- 32640,48.04399999999987,48,24,medium,run09,client
