t,rms_ns,max_ns,freq_raw,freq_pm_raw,path_delay_ns,path_delay_pm_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
13933.497,477841,668191,-5725138,0,725594.0,0.0,ptp4l[13933.497]: rms 477841 max 668191 freq -5725138 +/-   0 delay 725594 +/-   0,0.0,0,0,medium,run15,client
13935.505,313066,379825,-5725138,0,919366.0,68509.0,ptp4l[13935.505]: rms 313066 max 379825 freq -5725138 +/-   0 delay 919366 +/- 68509,2.007999999999811,2,1,medium,run15,client
13937.501,115855,154324,-5725138,0,725594.0,0.0,ptp4l[13937.501]: rms 115855 max 154324 freq -5725138 +/-   0 delay 725594 +/-   0,4.004000000000815,4,2,medium,run15,client
13939.502,112335,158804,-5725138,0,672428.0,17722.0,ptp4l[13939.502]: rms 112335 max 158804 freq -5725138 +/-   0 delay 672428 +/- 17722,6.005000000001019,6,3,medium,run15,client
13941.517,178057,224658,-5725138,0,672428.0,17722.0,ptp4l[13941.517]: rms 178057 max 224658 freq -5725138 +/-   0 delay 672428 +/- 17722,8.020000000000437,8,4,medium,run15,client
13943.514,341121,368102,-5725138,0,610006.0,20023.0,ptp4l[13943.514]: rms 341121 max 368102 freq -5725138 +/-   0 delay 610006 +/- 20023,10.016999999999825,10,5,medium,run15,client
13945.501,126292,178594,-5725138,0,589644.0,0.0,ptp4l[13945.501]: rms 126292 max 178594 freq -5725138 +/-   0 delay 589644 +/-   0,12.004000000000815,12,6,medium,run15,client
13947.533,379610,496694,-5725138,0,606079.0,0.0,ptp4l[13947.533]: rms 379610 max 496694 freq -5725138 +/-   0 delay 606079 +/-   0,14.036000000000058,14,7,medium,run15,client
13949.529,149120,204964,-5718001,10351,606079.0,0.0,ptp4l[13949.529]: rms 149120 max 204964 freq -5718001 +/- 10351 delay 606079 +/-   0,16.032000000001062,16,8,medium,run15,client
13951.535,951898,1279548,-5641766,42853,632010.0,21340.0,ptp4l[13951.535]: rms 951898 max 1279548 freq -5641766 +/- 42853 delay 632010 +/- 21340,18.038000000000466,18,9,medium,run15,client
13953.536,182032,248829,-5710426,9109,659395.0,0.0,ptp4l[13953.536]: rms 182032 max 248829 freq -5710426 +/- 9109 delay 659395 +/-   0,20.03900000000067,20,10,medium,run15,client
13955.538,139038,184536,-5720152,12655,691324.0,7356.0,ptp4l[13955.538]: rms 139038 max 184536 freq -5720152 +/- 12655 delay 691324 +/- 7356,22.041000000001077,22,11,medium,run15,client
13957.537,21247,22479,-5725878,2131,684655.0,11181.0,ptp4l[13957.537]: rms 21247 max 22479 freq -5725878 +/- 2131 delay 684655 +/- 11181,24.040000000000873,24,12,medium,run15,client
13959.547,6042348,8540162,-5309655,445904,763248.0,0.0,ptp4l[13959.547]: rms 6042348 max 8540162 freq -5309655 +/- 445904 delay 763248 +/-   0,26.05000000000109,26,13,medium,run15,client
13961.555,256434,303102,-5712616,25262,794576.0,34118.0,ptp4l[13961.555]: rms 256434 max 303102 freq -5712616 +/- 25262 delay 794576 +/- 34118,28.058000000000902,28,14,medium,run15,client
