t,offset_ns,servo_state,freq_raw,path_delay_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
13929.089,-211558,0,-5725139,861257,ptp4l[13929.089]: master offset    -211558 s0 freq -5725139 path delay    861257,0.0,0,0,medium,run15,boundary
13930.094,196361,0,-5725139,555537,ptp4l[13930.094]: master offset     196361 s0 freq -5725139 path delay    555537,1.0049999999991996,1,1,medium,run15,boundary
13931.096,-132958,0,-5725139,708397,ptp4l[13931.096]: master offset    -132958 s0 freq -5725139 path delay    708397,2.006999999999607,2,2,medium,run15,boundary
13932.096,-411770,0,-5725139,587019,ptp4l[13932.096]: master offset    -411770 s0 freq -5725139 path delay    587019,3.006999999999607,3,3,medium,run15,boundary
13933.097,-173022,0,-5725139,555537,ptp4l[13933.097]: master offset    -173022 s0 freq -5725139 path delay    555537,4.007999999999811,4,4,medium,run15,boundary
13934.097,-298582,0,-5725139,555537,ptp4l[13934.097]: master offset    -298582 s0 freq -5725139 path delay    555537,5.007999999999811,5,5,medium,run15,boundary
13935.099,78162,0,-5725139,527209,ptp4l[13935.099]: master offset      78162 s0 freq -5725139 path delay    527209,6.010000000000218,6,6,medium,run15,boundary
13936.099,-262606,0,-5725139,555537,ptp4l[13936.099]: master offset    -262606 s0 freq -5725139 path delay    555537,7.010000000000218,7,7,medium,run15,boundary
13937.101,123329,0,-5725139,572043,ptp4l[13937.101]: master offset     123329 s0 freq -5725139 path delay    572043,8.012000000000626,8,8,medium,run15,boundary
13938.101,-149759,0,-5725139,572043,ptp4l[13938.101]: master offset    -149759 s0 freq -5725139 path delay    572043,9.012000000000626,9,9,medium,run15,boundary
13939.103,179646,0,-5725139,572043,ptp4l[13939.103]: master offset     179646 s0 freq -5725139 path delay    572043,10.013999999999214,10,10,medium,run15,boundary
13940.102,-245638,0,-5725139,572043,ptp4l[13940.102]: master offset    -245638 s0 freq -5725139 path delay    572043,11.01300000000083,11,11,medium,run15,boundary
13941.106,203741,0,-5725139,572043,ptp4l[13941.106]: master offset     203741 s0 freq -5725139 path delay    572043,12.016999999999825,12,12,medium,run15,boundary
13942.104,-448796,0,-5725139,590530,ptp4l[13942.104]: master offset    -448796 s0 freq -5725139 path delay    590530,13.014999999999418,13,13,medium,run15,boundary
13943.107,83,0,-5725139,590530,ptp4l[13943.107]: master offset         83 s0 freq -5725139 path delay    590530,14.018000000000029,14,14,medium,run15,boundary
13944.107,-412413,0,-5725139,664033,ptp4l[13944.107]: master offset    -412413 s0 freq -5725139 path delay    664033,15.018000000000029,15,15,medium,run15,boundary
13945.11,14872,2,-5710925,664033,ptp4l[13945.110]: master offset      14872 s2 freq -5710925 path delay    664033,16.02100000000064,16,16,medium,run15,boundary
13946.109,-476041,2,-5759005,700817,ptp4l[13946.109]: master offset    -476041 s2 freq -5759005 path delay    700817,17.020000000000437,17,17,medium,run15,boundary
13947.112,78436,2,-5703479,700817,ptp4l[13947.112]: master offset      78436 s2 freq -5703479 path delay    700817,18.02299999999923,18,18,medium,run15,boundary
13948.111,-456520,2,-5757431,699482,ptp4l[13948.111]: master offset    -456520 s2 freq -5757431 path delay    699482,19.022000000000844,19,19,medium,run15,boundary
13949.116,265807,2,-5684932,699482,ptp4l[13949.116]: master offset     265807 s2 freq -5684932 path delay    699482,20.027000000000044,20,20,medium,run15,boundary
13950.114,-266761,2,-5738456,641178,ptp4l[13950.114]: master offset    -266761 s2 freq -5738456 path delay    641178,21.024999999999636,21,21,medium,run15,boundary
13951.115,-325043,2,-5744609,641178,ptp4l[13951.115]: master offset    -325043 s2 freq -5744609 path delay    641178,22.02599999999984,22,22,medium,run15,boundary
13952.115,-246740,2,-5737025,641178,ptp4l[13952.115]: master offset    -246740 s2 freq -5737025 path delay    641178,23.02599999999984,23,23,medium,run15,boundary
13953.118,-260311,2,-5738643,641178,ptp4l[13953.118]: master offset    -260311 s2 freq -5738643 path delay    641178,24.02900000000045,24,24,medium,run15,boundary
13954.126,-315510,2,-5744478,554829,ptp4l[13954.126]: master offset    -315510 s2 freq -5744478 path delay    554829,25.037000000000262,25,25,medium,run15,boundary
13955.122,72665,2,-5705588,641178,ptp4l[13955.122]: master offset      72665 s2 freq -5705588 path delay    641178,26.032999999999447,26,26,medium,run15,boundary
13956.123,-319047,2,-5745078,641178,ptp4l[13956.123]: master offset    -319047 s2 freq -5745078 path delay    641178,27.03399999999965,27,27,medium,run15,boundary
13957.127,-169541,2,-5730297,674582,ptp4l[13957.127]: master offset    -169541 s2 freq -5730297 path delay    674582,28.038000000000466,28,28,medium,run15,boundary
13958.128,-413763,2,-5755133,674582,ptp4l[13958.128]: master offset    -413763 s2 freq -5755133 path delay    674582,29.03900000000067,29,29,medium,run15,boundary
13959.132,479774,2,-5665300,674582,ptp4l[13959.132]: master offset     479774 s2 freq -5665300 path delay    674582,30.042999999999665,30,30,medium,run15,boundary
13960.134,-75081,2,-5720860,828896,ptp4l[13960.134]: master offset     -75081 s2 freq -5720860 path delay    828896,31.045000000000073,31,31,medium,run15,boundary
13961.137,-159913,2,-5729503,828896,ptp4l[13961.137]: master offset    -159913 s2 freq -5729503 path delay    828896,32.048000000000684,32,32,medium,run15,boundary
13962.138,-452658,2,-5759231,868677,ptp4l[13962.138]: master offset    -452658 s2 freq -5759231 path delay    868677,33.04900000000089,33,33,medium,run15,boundary
13963.14,192357,2,-5694537,828896,ptp4l[13963.140]: master offset     192357 s2 freq -5694537 path delay    828896,34.050999999999476,34,34,medium,run15,boundary
13964.142,-291372,2,-5743201,828896,ptp4l[13964.142]: master offset    -291372 s2 freq -5743201 path delay    828896,35.052999999999884,35,35,medium,run15,boundary
13965.142,-127123,2,-5726903,828896,ptp4l[13965.142]: master offset    -127123 s2 freq -5726903 path delay    828896,36.052999999999884,36,36,medium,run15,boundary
13966.144,-359973,2,-5750548,828896,ptp4l[13966.144]: master offset    -359973 s2 freq -5750548 path delay    828896,37.05500000000029,37,37,medium,run15,boundary
13967.146,-69558,2,-5721576,828896,ptp4l[13967.146]: master offset     -69558 s2 freq -5721576 path delay    828896,38.0570000000007,38,38,medium,run15,boundary
13968.145,-40653,2,-5718726,828896,ptp4l[13968.145]: master offset     -40653 s2 freq -5718726 path delay    828896,39.056000000000495,39,39,medium,run15,boundary
13969.152,303122,2,-5684046,861651,ptp4l[13969.152]: master offset     303122 s2 freq -5684046 path delay    861651,40.0630000000001,40,40,medium,run15,boundary
13970.156,1059758,2,-5607322,861651,ptp4l[13970.156]: master offset    1059758 s2 freq -5607322 path delay    861651,41.06700000000092,41,41,medium,run15,boundary
13971.155,-242696,2,-5737811,861651,ptp4l[13971.155]: master offset    -242696 s2 freq -5737811 path delay    861651,42.06600000000071,42,42,medium,run15,boundary
13972.158,-435464,2,-5757523,881080,ptp4l[13972.158]: master offset    -435464 s2 freq -5757523 path delay    881080,43.068999999999505,43,43,medium,run15,boundary
13973.16,-262561,2,-5740495,861651,ptp4l[13973.160]: master offset    -262561 s2 freq -5740495 path delay    861651,44.07099999999991,44,44,medium,run15,boundary
13974.162,-495309,2,-5764265,861651,ptp4l[13974.162]: master offset    -495309 s2 freq -5764265 path delay    861651,45.07300000000032,45,45,medium,run15,boundary
13975.162,-438340,2,-5759007,734393,ptp4l[13975.162]: master offset    -438340 s2 freq -5759007 path delay    734393,46.07300000000032,46,46,medium,run15,boundary
13976.163,21766,2,-5712974,734393,ptp4l[13976.163]: master offset      21766 s2 freq -5712974 path delay    734393,47.074000000000524,47,47,medium,run15,boundary
13977.165,-276103,2,-5743037,786442,ptp4l[13977.165]: master offset    -276103 s2 freq -5743037 path delay    786442,48.07600000000093,48,48,medium,run15,boundary
13978.165,-399024,2,-5755728,786442,ptp4l[13978.165]: master offset    -399024 s2 freq -5755728 path delay    786442,49.07600000000093,49,49,medium,run15,boundary
13979.169,-253583,2,-5741438,653776,ptp4l[13979.169]: master offset    -253583 s2 freq -5741438 path delay    653776,50.07999999999993,50,50,medium,run15,boundary
