t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
10946.778,state,1.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[10946.778]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,0,medium,run05,boundary
10946.778,state,2.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[10946.778]: port 2: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,1,medium,run05,boundary
10946.778,state,0.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[10946.778]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,2,medium,run05,boundary
10949.784,new_foreign_master,1.0,,,1e769e.fffe.33b7dd-1,ptp4l[10949.784]: port 1: new foreign master 1e769e.fffe.33b7dd-1,3.0059999999994034,3,3,medium,run05,boundary
10953.785,best_master,,,,1e769e.fffe.33b7dd,ptp4l[10953.785]: selected best master clock 1e769e.fffe.33b7dd,7.006999999999607,7,4,medium,run05,boundary
10953.786,ptp_timescale_mismatch,,,,,ptp4l[10953.786]: foreign master not using PTP timescale,7.007999999999811,7,5,medium,run05,boundary
10953.786,state,1.0,LISTENING,UNCALIBRATED,RS_SLAVE,ptp4l[10953.786]: port 1: LISTENING to UNCALIBRATED on RS_SLAVE,7.007999999999811,7,6,medium,run05,boundary
10954.488,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[10954.488]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,7.709999999999127,8,7,medium,run05,boundary
10954.488,best_master,,,,1e769e.fffe.33b7dd,ptp4l[10954.488]: selected best master clock 1e769e.fffe.33b7dd,7.709999999999127,8,8,medium,run05,boundary
10954.488,ptp_timescale_mismatch,,,,,ptp4l[10954.488]: foreign master not using PTP timescale,7.709999999999127,8,9,medium,run05,boundary
10972.801,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[10972.801]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,26.02299999999923,26,10,medium,run05,boundary
10973.521,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[10973.521]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),26.743000000000393,27,11,medium,run05,boundary
10989.523,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[10989.523]: port 2: FAULTY to LISTENING on INIT_COMPLETE,42.74499999999898,43,12,medium,run05,boundary
10995.927,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[10995.927]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,49.14899999999943,49,13,medium,run05,boundary
10995.927,best_master,,,,1e769e.fffe.33b7dd,ptp4l[10995.927]: selected best master clock 1e769e.fffe.33b7dd,49.14899999999943,49,14,medium,run05,boundary
10995.927,ptp_timescale_mismatch,,,,,ptp4l[10995.927]: foreign master not using PTP timescale,49.14899999999943,49,15,medium,run05,boundary
11093.01,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[11093.010]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),146.23199999999997,146,16,medium,run05,boundary
11109.012,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[11109.012]: port 2: FAULTY to LISTENING on INIT_COMPLETE,162.23400000000038,162,17,medium,run05,boundary
11116.316,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[11116.316]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,169.53800000000047,170,18,medium,run05,boundary
11116.316,best_master,,,,1e769e.fffe.33b7dd,ptp4l[11116.316]: selected best master clock 1e769e.fffe.33b7dd,169.53800000000047,170,19,medium,run05,boundary
11116.316,ptp_timescale_mismatch,,,,,ptp4l[11116.316]: foreign master not using PTP timescale,169.53800000000047,170,20,medium,run05,boundary
11153.365,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[11153.365]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),206.58699999999953,207,21,medium,run05,boundary
11169.367,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[11169.367]: port 2: FAULTY to LISTENING on INIT_COMPLETE,222.58899999999994,223,22,medium,run05,boundary
11176.459,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[11176.459]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,229.6810000000005,230,23,medium,run05,boundary
11176.46,best_master,,,,1e769e.fffe.33b7dd,ptp4l[11176.460]: selected best master clock 1e769e.fffe.33b7dd,229.68199999999888,230,24,medium,run05,boundary
11176.46,ptp_timescale_mismatch,,,,,ptp4l[11176.460]: foreign master not using PTP timescale,229.68199999999888,230,25,medium,run05,boundary
11186.492,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[11186.492]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),239.71399999999994,240,26,medium,run05,boundary
