t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
10950.177,state,1.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[10950.177]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,0,medium,run05,client
10950.177,state,0.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[10950.177]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,1,medium,run05,client
10954.511,new_foreign_master,1.0,,,7a7c55.fffe.fa2df1-2,ptp4l[10954.511]: port 1: new foreign master 7a7c55.fffe.fa2df1-2,4.334000000000742,4,2,medium,run05,client
10958.509,best_master,,,,1e769e.fffe.33b7dd,ptp4l[10958.509]: selected best master clock 1e769e.fffe.33b7dd,8.332000000000335,8,3,medium,run05,client
10958.509,ptp_timescale_mismatch,,,,,ptp4l[10958.509]: foreign master not using PTP timescale,8.332000000000335,8,4,medium,run05,client
10958.509,state,1.0,LISTENING,UNCALIBRATED,RS_SLAVE,ptp4l[10958.509]: port 1: LISTENING to UNCALIBRATED on RS_SLAVE,8.332000000000335,8,5,medium,run05,client
10978.773,state,1.0,UNCALIBRATED,LISTENING,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[10978.773]: port 1: UNCALIBRATED to LISTENING on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,28.59599999999955,29,6,medium,run05,client
10997.942,best_master,,,,1e769e.fffe.33b7dd,ptp4l[10997.942]: selected best master clock 1e769e.fffe.33b7dd,47.76499999999942,48,7,medium,run05,client
10997.943,ptp_timescale_mismatch,,,,,ptp4l[10997.943]: foreign master not using PTP timescale,47.76599999999962,48,8,medium,run05,client
10997.943,state,1.0,LISTENING,UNCALIBRATED,RS_SLAVE,ptp4l[10997.943]: port 1: LISTENING to UNCALIBRATED on RS_SLAVE,47.76599999999962,48,9,medium,run05,client
11000.961,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[11000.961]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,50.78399999999965,51,10,medium,run05,client
11099.237,state,1.0,SLAVE,LISTENING,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[11099.237]: port 1: SLAVE to LISTENING on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,149.0599999999995,149,11,medium,run05,client
11118.338,best_master,,,,1e769e.fffe.33b7dd,ptp4l[11118.338]: selected best master clock 1e769e.fffe.33b7dd,168.16100000000006,168,12,medium,run05,client
11118.339,ptp_timescale_mismatch,,,,,ptp4l[11118.339]: foreign master not using PTP timescale,168.16200000000026,168,13,medium,run05,client
11118.339,state,1.0,LISTENING,UNCALIBRATED,RS_SLAVE,ptp4l[11118.339]: port 1: LISTENING to UNCALIBRATED on RS_SLAVE,168.16200000000026,168,14,medium,run05,client
11121.348,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[11121.348]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,171.17100000000028,171,15,medium,run05,client
11158.934,state,1.0,SLAVE,LISTENING,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[11158.934]: port 1: SLAVE to LISTENING on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,208.7569999999996,209,16,medium,run05,client
11178.476,best_master,,,,1e769e.fffe.33b7dd,ptp4l[11178.476]: selected best master clock 1e769e.fffe.33b7dd,228.2990000000009,228,17,medium,run05,client
11178.477,ptp_timescale_mismatch,,,,,ptp4l[11178.477]: foreign master not using PTP timescale,228.3000000000011,228,18,medium,run05,client
11178.477,state,1.0,LISTENING,UNCALIBRATED,RS_SLAVE,ptp4l[11178.477]: port 1: LISTENING to UNCALIBRATED on RS_SLAVE,228.3000000000011,228,19,medium,run05,client
11180.498,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[11180.498]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,230.3209999999999,230,20,medium,run05,client
11192.535,state,1.0,SLAVE,LISTENING,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[11192.535]: port 1: SLAVE to LISTENING on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,242.35800000000017,242,21,medium,run05,client
