t,rms_ns,max_ns,freq_raw,freq_pm_raw,path_delay_ns,path_delay_pm_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
6415.205,684571,952274,4179404,0,833564,155431,ptp4l[6415.205]: rms 684571 max 952274 freq +4179404 +/-   0 delay 833564 +/- 155431,0.0,0,0,low,run05,client
6417.204,587377,609276,4179404,0,718516,40382,ptp4l[6417.204]: rms 587377 max 609276 freq +4179404 +/-   0 delay 718516 +/- 40382,1.9989999999997963,2,1,low,run05,client
6419.21,308692,414511,4179404,0,657905,12614,ptp4l[6419.210]: rms 308692 max 414511 freq +4179404 +/-   0 delay 657905 +/- 12614,4.005000000000109,4,2,low,run05,client
6421.207,374326,472392,4179404,0,589639,0,ptp4l[6421.207]: rms 374326 max 472392 freq +4179404 +/-   0 delay 589639 +/-   0,6.0020000000004075,6,3,low,run05,client
6423.209,568050,711898,4179404,0,589639,0,ptp4l[6423.209]: rms 568050 max 711898 freq +4179404 +/-   0 delay 589639 +/-   0,8.003999999999905,8,4,low,run05,client
6425.211,263732,372386,4179404,0,665989,50190,ptp4l[6425.211]: rms 263732 max 372386 freq +4179404 +/-   0 delay 665989 +/- 50190,10.006000000000313,10,5,low,run05,client
6427.211,417030,436094,4179404,0,689180,67584,ptp4l[6427.211]: rms 417030 max 436094 freq +4179404 +/-   0 delay 689180 +/- 67584,12.006000000000313,12,6,low,run05,client
6429.214,822504,1129472,4179404,0,676482,49168,ptp4l[6429.214]: rms 822504 max 1129472 freq +4179404 +/-   0 delay 676482 +/- 49168,14.009000000000015,14,7,low,run05,client
6431.21,1408231,1933209,4187995,97627,736479,0,ptp4l[6431.210]: rms 1408231 max 1933209 freq +4187995 +/- 97627 delay 736479 +/-   0,16.00500000000011,16,8,low,run05,client
6433.215,347668,474536,4074599,30226,800389,113653,ptp4l[6433.215]: rms 347668 max 474536 freq +4074599 +/- 30226 delay 800389 +/- 113653,18.01000000000022,18,9,low,run05,client
6435.222,1255092,1763873,4191137,79168,688110,0,ptp4l[6435.222]: rms 1255092 max 1763873 freq +4191137 +/- 79168 delay 688110 +/-   0,20.016999999999825,20,10,low,run05,client
6437.22,775173,787174,4092302,77889,954847,0,ptp4l[6437.220]: rms 775173 max 787174 freq +4092302 +/- 77889 delay 954847 +/-   0,22.015000000000327,22,11,low,run05,client
6439.22,391557,399934,4054164,1047,1157304,0,ptp4l[6439.220]: rms 391557 max 399934 freq +4054164 +/- 1047 delay 1157304 +/-   0,24.015000000000327,24,12,low,run05,client
6441.223,1350860,1800306,4152648,122294,1180620,32974,ptp4l[6441.223]: rms 1350860 max 1800306 freq +4152648 +/- 122294 delay 1180620 +/- 32974,26.01800000000003,26,13,low,run05,client
6443.223,201582,235037,4074174,3803,778462,119754,ptp4l[6443.223]: rms 201582 max 235037 freq +4074174 +/- 3803 delay 778462 +/- 119754,28.01800000000003,28,14,low,run05,client
6445.224,278936,314937,4089809,27743,647606,0,ptp4l[6445.224]: rms 278936 max 314937 freq +4089809 +/- 27743 delay 647606 +/-   0,30.019000000000233,30,15,low,run05,client
6447.225,1101503,1543455,4183151,66536,633497,3825,ptp4l[6447.225]: rms 1101503 max 1543455 freq +4183151 +/- 66536 delay 633497 +/- 3825,32.02000000000044,32,16,low,run05,client
6449.226,790372,1103226,4160426,46731,637322,0,ptp4l[6449.226]: rms 790372 max 1103226 freq +4160426 +/- 46731 delay 637322 +/-   0,34.02099999999973,34,17,low,run05,client
6451.227,74813,105801,4091515,5365,684048,14518,ptp4l[6451.227]: rms 74813 max 105801 freq +4091515 +/- 5365 delay 684048 +/- 14518,36.021999999999935,36,18,low,run05,client
6453.229,622316,870229,4147745,36878,669530,0,ptp4l[6453.229]: rms 622316 max 870229 freq +4147745 +/- 36878 delay 669530 +/-   0,38.02400000000034,38,19,low,run05,client
6455.23,55268,72319,4095591,5135,692317,0,ptp4l[6455.230]: rms 55268 max 72319 freq +4095591 +/- 5135 delay 692317 +/-   0,40.024999999999636,40,20,low,run05,client
6457.235,753438,1065422,4150747,54534,664790,27526,ptp4l[6457.235]: rms 753438 max 1065422 freq +4150747 +/- 54534 delay 664790 +/- 27526,42.029999999999745,42,21,low,run05,client
6459.236,1037733,1225559,4202013,20508,637264,0,ptp4l[6459.236]: rms 1037733 max 1225559 freq +4202013 +/- 20508 delay 637264 +/-   0,44.03099999999995,44,22,low,run05,client
6461.236,762071,1077339,4157185,52399,720965,83701,ptp4l[6461.236]: rms 762071 max 1077339 freq +4157185 +/- 52399 delay 720965 +/- 83701,46.03099999999995,46,23,low,run05,client
6463.239,393248,527210,4119826,35300,747086,69943,ptp4l[6463.239]: rms 393248 max 527210 freq +4119826 +/- 35300 delay 747086 +/- 69943,48.03399999999965,48,24,low,run05,client
6465.239,88035,115744,4098642,8103,817029,0,ptp4l[6465.239]: rms 88035 max 115744 freq +4098642 +/- 8103 delay 817029 +/-   0,50.03399999999965,50,25,low,run05,client
6467.243,78103,108742,4097656,6460,787106,37109,ptp4l[6467.243]: rms 78103 max 108742 freq +4097656 +/- 6460 delay 787106 +/- 37109,52.038000000000466,52,26,low,run05,client
6469.244,573940,800718,4135728,47082,728806,21191,ptp4l[6469.244]: rms 573940 max 800718 freq +4135728 +/- 47082 delay 728806 +/- 21191,54.03899999999976,54,27,low,run05,client
6471.248,116316,162592,4109676,9458,674084,29282,ptp4l[6471.248]: rms 116316 max 162592 freq +4109676 +/- 9458 delay 674084 +/- 29282,56.042999999999665,56,28,low,run05,client
6473.252,695456,888004,4126156,65985,706948,0,ptp4l[6473.252]: rms 695456 max 888004 freq +4126156 +/- 65985 delay 706948 +/-   0,58.04700000000048,58,29,low,run05,client
6475.251,328479,375366,4070376,4948,728236,3926,ptp4l[6475.251]: rms 328479 max 375366 freq +4070376 +/- 4948 delay 728236 +/- 3926,60.04600000000028,60,30,low,run05,client
6477.253,305243,394269,4091460,28590,609791,43344,ptp4l[6477.253]: rms 305243 max 394269 freq +4091460 +/- 28590 delay 609791 +/- 43344,62.047999999999774,62,31,low,run05,client
6479.252,248923,256417,4077223,889,653135,0,ptp4l[6479.252]: rms 248923 max 256417 freq +4077223 +/- 889 delay 653135 +/-   0,64.04700000000048,64,32,low,run05,client
6481.251,114558,147502,4106114,10759,652241,0,ptp4l[6481.251]: rms 114558 max 147502 freq +4106114 +/- 10759 delay 652241 +/-   0,66.04600000000028,66,33,low,run05,client
6483.257,148396,206760,4114416,8522,652241,0,ptp4l[6483.257]: rms 148396 max 206760 freq +4114416 +/- 8522 delay 652241 +/-   0,68.05199999999968,68,34,low,run05,client
6485.26,168696,178118,4119388,1059,661619,0,ptp4l[6485.260]: rms 168696 max 178118 freq +4119388 +/- 1059 delay 661619 +/-   0,70.05500000000029,70,35,low,run05,client
6487.262,266064,361265,4079026,12984,661619,0,ptp4l[6487.262]: rms 266064 max 361265 freq +4079026 +/- 12984 delay 661619 +/-   0,72.05699999999979,72,36,low,run05,client
6489.264,520265,691126,4124671,47302,755859,94241,ptp4l[6489.264]: rms 520265 max 691126 freq +4124671 +/- 47302 delay 755859 +/- 94241,74.0590000000002,74,37,low,run05,client
6491.264,290719,411114,4081619,20539,712297,0,ptp4l[6491.264]: rms 290719 max 411114 freq +4081619 +/- 20539 delay 712297 +/-   0,76.0590000000002,76,38,low,run05,client
6493.263,104458,129611,4099261,10089,780928,68632,ptp4l[6493.263]: rms 104458 max 129611 freq +4099261 +/- 10089 delay 780928 +/- 68632,78.05799999999999,78,39,low,run05,client
6495.267,240468,340060,4119626,16853,712297,0,ptp4l[6495.267]: rms 240468 max 340060 freq +4119626 +/- 16853 delay 712297 +/-   0,80.0619999999999,80,40,low,run05,client
6497.267,799755,1107967,4147508,66873,844005,0,ptp4l[6497.267]: rms 799755 max 1107967 freq +4147508 +/- 66873 delay 844005 +/-   0,82.0619999999999,82,41,low,run05,client
6499.268,1026417,1441241,4167322,81427,689865,0,ptp4l[6499.268]: rms 1026417 max 1441241 freq +4167322 +/- 81427 delay 689865 +/-   0,84.0630000000001,84,42,low,run05,client
6501.276,114725,127637,4093071,1438,846260,2256,ptp4l[6501.276]: rms 114725 max 127637 freq +4093071 +/- 1438 delay 846260 +/- 2256,86.07099999999991,86,43,low,run05,client
6503.273,205937,239811,4108080,20373,686472,21751,ptp4l[6503.273]: rms 205937 max 239811 freq +4108080 +/- 20373 delay 686472 +/- 21751,88.06800000000021,88,44,low,run05,client
6505.276,950078,1327149,4161567,76947,694376,0,ptp4l[6505.276]: rms 950078 max 1327149 freq +4161567 +/- 76947 delay 694376 +/-   0,90.07099999999991,90,45,low,run05,client
6507.276,354475,372853,4069671,2075,652027,15416,ptp4l[6507.276]: rms 354475 max 372853 freq +4069671 +/- 2075 delay 652027 +/- 15416,92.07099999999991,92,46,low,run05,client
6509.278,154144,217945,4093644,10779,574426,0,ptp4l[6509.278]: rms 154144 max 217945 freq +4093644 +/- 10779 delay 574426 +/-   0,94.07300000000032,94,47,low,run05,client
6511.279,802713,1134743,4163620,55680,535173,26477,ptp4l[6511.279]: rms 802713 max 1134743 freq +4163620 +/- 55680 delay 535173 +/- 26477,96.07400000000052,96,48,low,run05,client
6513.28,258240,355333,4128072,13727,512567,0,ptp4l[6513.280]: rms 258240 max 355333 freq +4128072 +/- 13727 delay 512567 +/-   0,98.07499999999982,98,49,low,run05,client
6515.284,203562,235635,4102600,20134,567854,0,ptp4l[6515.284]: rms 203562 max 235635 freq +4102600 +/- 20134 delay 567854 +/-   0,100.07899999999972,100,50,low,run05,client
6517.284,154061,193403,4121125,4604,605300,26478,ptp4l[6517.284]: rms 154061 max 193403 freq +4121125 +/- 4604 delay 605300 +/- 26478,102.07899999999972,102,51,low,run05,client
6519.286,308625,428257,4124077,25666,617098,30715,ptp4l[6519.286]: rms 308625 max 428257 freq +4124077 +/- 25666 delay 617098 +/- 30715,104.08100000000013,104,52,low,run05,client
6521.286,520105,725678,4149905,30222,652494,0,ptp4l[6521.286]: rms 520105 max 725678 freq +4149905 +/- 30222 delay 652494 +/-   0,106.08100000000013,106,53,low,run05,client
6523.288,333388,471462,4083648,23591,673546,0,ptp4l[6523.288]: rms 333388 max 471462 freq +4083648 +/- 23591 delay 673546 +/-   0,108.08299999999963,108,54,low,run05,client
6525.292,873144,1124373,4137952,82303,673546,0,ptp4l[6525.292]: rms 873144 max 1124373 freq +4137952 +/- 82303 delay 673546 +/-   0,110.08700000000044,110,55,low,run05,client
