t,offset_ns,servo_state,freq_raw,path_delay_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
14828.938,-323445,0,-500000,685271,ptp4l[14828.938]: master offset    -323445 s0 freq -500000 path delay    685271,0.0,0,0,high,run03,boundary
14829.941,-54880,0,-500000,685094,ptp4l[14829.941]: master offset     -54880 s0 freq -500000 path delay    685094,1.0030000000006112,1,1,high,run03,boundary
14830.94,-425722,0,-500000,685271,ptp4l[14830.940]: master offset    -425722 s0 freq -500000 path delay    685271,2.0020000000004075,2,2,high,run03,boundary
14831.943,-125396,0,-500000,685271,ptp4l[14831.943]: master offset    -125396 s0 freq -500000 path delay    685271,3.0049999999991996,3,3,high,run03,boundary
14832.943,-203012,0,-500000,758008,ptp4l[14832.943]: master offset    -203012 s0 freq -500000 path delay    758008,4.0049999999992,4,4,high,run03,boundary
14833.946,-44947,0,-500000,758008,ptp4l[14833.946]: master offset     -44947 s0 freq -500000 path delay    758008,5.007999999999811,5,5,high,run03,boundary
14834.945,-575197,0,-500000,773997,ptp4l[14834.945]: master offset    -575197 s0 freq -500000 path delay    773997,6.006999999999607,6,6,high,run03,boundary
14835.948,-222253,0,-500000,773997,ptp4l[14835.948]: master offset    -222253 s0 freq -500000 path delay    773997,7.010000000000218,7,7,high,run03,boundary
14836.948,-459703,0,-500000,773997,ptp4l[14836.948]: master offset    -459703 s0 freq -500000 path delay    773997,8.010000000000218,8,8,high,run03,boundary
14837.948,-389437,0,-500000,762354,ptp4l[14837.948]: master offset    -389437 s0 freq -500000 path delay    762354,9.010000000000218,9,9,high,run03,boundary
14838.949,-558395,0,-500000,773997,ptp4l[14838.949]: master offset    -558395 s0 freq -500000 path delay    773997,10.011000000000422,10,10,high,run03,boundary
14839.95,-324311,0,-500000,762354,ptp4l[14839.950]: master offset    -324311 s0 freq -500000 path delay    762354,11.012000000000626,11,11,high,run03,boundary
14840.951,-324414,0,-500000,712383,ptp4l[14840.951]: master offset    -324414 s0 freq -500000 path delay    712383,12.01299999999901,12,12,high,run03,boundary
14841.952,-205721,0,-500000,716730,ptp4l[14841.952]: master offset    -205721 s0 freq -500000 path delay    716730,13.013999999999214,13,13,high,run03,boundary
14842.952,-373156,0,-500000,712842,ptp4l[14842.952]: master offset    -373156 s0 freq -500000 path delay    712842,14.013999999999214,14,14,high,run03,boundary
14843.954,-76686,0,-500000,618007,ptp4l[14843.954]: master offset     -76686 s0 freq -500000 path delay    618007,15.015999999999622,15,15,high,run03,boundary
14844.955,-87057,1,-485233,612785,ptp4l[14844.955]: master offset     -87057 s1 freq -485233 path delay    612785,16.016999999999825,16,16,high,run03,boundary
14845.957,283816,2,-456567,612785,ptp4l[14845.957]: master offset     283816 s2 freq -456567 path delay    612785,17.019000000000233,17,17,high,run03,boundary
14846.956,-361587,2,-521469,612785,ptp4l[14846.956]: master offset    -361587 s2 freq -521469 path delay    612785,18.01800000000003,18,18,high,run03,boundary
14847.957,-227209,2,-508259,612785,ptp4l[14847.957]: master offset    -227209 s2 freq -508259 path delay    612785,19.019000000000233,19,19,high,run03,boundary
14848.957,-339062,2,-519783,612785,ptp4l[14848.957]: master offset    -339062 s2 freq -519783 path delay    612785,20.019000000000233,20,20,high,run03,boundary
