t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
14818.507,state,1.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[14818.507]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,0,high,run03,boundary
14818.507,state,2.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[14818.507]: port 2: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,1,high,run03,boundary
14818.507,state,0.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[14818.507]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,2,high,run03,boundary
14822.935,new_foreign_master,1.0,,,865d50.fffe.7fbd62-1,ptp4l[14822.935]: port 1: new foreign master 865d50.fffe.7fbd62-1,4.427999999999884,4,3,high,run03,boundary
14824.745,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[14824.745]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.238000000001193,6,4,high,run03,boundary
14825.771,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[14825.771]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),7.264000000001033,7,5,high,run03,boundary
14826.293,state,1.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[14826.293]: port 1: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,7.786000000000058,8,6,high,run03,boundary
14826.936,best_master,,,,865d50.fffe.7fbd62,ptp4l[14826.936]: selected best master clock 865d50.fffe.7fbd62,8.429000000000087,8,7,high,run03,boundary
14826.937,ptp_timescale_mismatch,,,,,ptp4l[14826.937]: foreign master not using PTP timescale,8.430000000000291,8,8,high,run03,boundary
14826.937,state,1.0,MASTER,UNCALIBRATED,RS_SLAVE,ptp4l[14826.937]: port 1: MASTER to UNCALIBRATED on RS_SLAVE,8.430000000000291,8,9,high,run03,boundary
14841.775,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[14841.775]: port 2: FAULTY to LISTENING on INIT_COMPLETE,23.26800000000003,23,10,high,run03,boundary
14845.957,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[14845.957]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,27.450000000000728,27,11,high,run03,boundary
14848.9,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[14848.900]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,30.39300000000003,30,12,high,run03,boundary
14848.901,best_master,,,,865d50.fffe.7fbd62,ptp4l[14848.901]: selected best master clock 865d50.fffe.7fbd62,30.394000000000233,30,13,high,run03,boundary
14848.901,ptp_timescale_mismatch,,,,,ptp4l[14848.901]: foreign master not using PTP timescale,30.394000000000233,30,14,high,run03,boundary
14850.927,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[14850.927]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),32.42000000000007,32,15,high,run03,boundary
14866.931,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[14866.931]: port 2: FAULTY to LISTENING on INIT_COMPLETE,48.42400000000089,48,16,high,run03,boundary
14873.579,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[14873.579]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,55.072000000000116,55,17,high,run03,boundary
14873.579,best_master,,,,865d50.fffe.7fbd62,ptp4l[14873.579]: selected best master clock 865d50.fffe.7fbd62,55.072000000000116,55,18,high,run03,boundary
14873.579,ptp_timescale_mismatch,,,,,ptp4l[14873.579]: foreign master not using PTP timescale,55.072000000000116,55,19,high,run03,boundary
14875.601,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[14875.601]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),57.09400000000096,57,20,high,run03,boundary
14891.602,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[14891.602]: port 2: FAULTY to LISTENING on INIT_COMPLETE,73.09500000000116,73,21,high,run03,boundary
14897.822,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[14897.822]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,79.31500000000051,79,22,high,run03,boundary
14897.823,best_master,,,,865d50.fffe.7fbd62,ptp4l[14897.823]: selected best master clock 865d50.fffe.7fbd62,79.31600000000071,79,23,high,run03,boundary
14897.823,ptp_timescale_mismatch,,,,,ptp4l[14897.823]: foreign master not using PTP timescale,79.31600000000071,79,24,high,run03,boundary
14898.846,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[14898.846]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),80.33899999999994,80,25,high,run03,boundary
14914.849,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[14914.849]: port 2: FAULTY to LISTENING on INIT_COMPLETE,96.34200000000055,96,26,high,run03,boundary
14921.023,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[14921.023]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,102.51599999999962,103,27,high,run03,boundary
