t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
16660.933,state,1.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[16660.933]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,0,high,run09,boundary
16660.933,state,2.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[16660.933]: port 2: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,1,high,run09,boundary
16660.933,state,0.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[16660.933]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,2,high,run09,boundary
16664.227,new_foreign_master,1.0,,,366194.fffe.d0c03b-1,ptp4l[16664.227]: port 1: new foreign master 366194.fffe.d0c03b-1,3.29399999999805,3,3,high,run09,boundary
16667.143,state,1.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[16667.143]: port 1: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.209999999999127,6,4,high,run09,boundary
16667.355,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[16667.355]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.421999999998661,6,5,high,run09,boundary
16668.228,best_master,,,,366194.fffe.d0c03b,ptp4l[16668.228]: selected best master clock 366194.fffe.d0c03b,7.294999999998254,7,6,high,run09,boundary
16668.228,ptp_timescale_mismatch,,,,,ptp4l[16668.228]: foreign master not using PTP timescale,7.294999999998254,7,7,high,run09,boundary
16668.228,state,1.0,MASTER,UNCALIBRATED,RS_SLAVE,ptp4l[16668.228]: port 1: MASTER to UNCALIBRATED on RS_SLAVE,7.294999999998254,7,8,high,run09,boundary
16668.377,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[16668.377]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),7.443999999999505,7,9,high,run09,boundary
16684.379,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[16684.379]: port 2: FAULTY to LISTENING on INIT_COMPLETE,23.445999999999913,23,10,high,run09,boundary
