t_s,hhmmss,type,detail,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
12116.0,03:21:56,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,0.0,0,0,high,run06,client
12131.0,03:22:11,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,15.0,15,1,high,run06,client
12146.0,03:22:26,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,30.0,30,2,high,run06,client
12161.0,03:22:41,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,45.0,45,3,high,run06,client
12176.0,03:22:56,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,60.0,60,4,high,run06,client
12191.0,03:23:11,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,75.0,75,5,high,run06,client
12206.0,03:23:26,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,90.0,90,6,high,run06,client
12221.0,03:23:41,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,105.0,105,7,high,run06,client
12236.0,03:23:56,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,120.0,120,8,high,run06,client
12251.0,03:24:11,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,135.0,135,9,high,run06,client
12266.0,03:24:26,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,150.0,150,10,high,run06,client
12281.0,03:24:41,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,165.0,165,11,high,run06,client
12297.0,03:24:57,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,181.0,181,12,high,run06,client
12312.0,03:25:12,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,196.0,196,13,high,run06,client
12327.0,03:25:27,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,211.0,211,14,high,run06,client
12342.0,03:25:42,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,226.0,226,15,high,run06,client
12357.0,03:25:57,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,241.0,241,16,high,run06,client
12372.0,03:26:12,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,256.0,256,17,high,run06,client
12387.0,03:26:27,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,271.0,271,18,high,run06,client
12402.0,03:26:42,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,286.0,286,19,high,run06,client
12417.0,03:26:57,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,301.0,301,20,high,run06,client
12432.0,03:27:12,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,316.0,316,21,high,run06,client
12447.0,03:27:27,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,331.0,331,22,high,run06,client
12462.0,03:27:42,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,346.0,346,23,high,run06,client
12477.0,03:27:57,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,361.0,361,24,high,run06,client
12492.0,03:28:12,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,376.0,376,25,high,run06,client
12507.0,03:28:27,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,391.0,391,26,high,run06,client
12523.0,03:28:43,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,407.0,407,27,high,run06,client
12538.0,03:28:58,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,422.0,422,28,high,run06,client
