t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
18465.591,state,1.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[18465.591]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,0,high,run15,boundary
18465.591,state,2.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[18465.591]: port 2: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,1,high,run15,boundary
18465.591,state,0.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[18465.591]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,2,high,run15,boundary
18468.628,new_foreign_master,1.0,,,86d996.fffe.d9dfc8-1,ptp4l[18468.628]: port 1: new foreign master 86d996.fffe.d9dfc8-1,3.037000000000262,3,3,high,run15,boundary
18472.319,state,1.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[18472.319]: port 1: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.727999999999156,7,4,high,run15,boundary
18472.629,best_master,,,,86d996.fffe.d9dfc8,ptp4l[18472.629]: selected best master clock 86d996.fffe.d9dfc8,7.038000000000466,7,5,high,run15,boundary
18472.629,ptp_timescale_mismatch,,,,,ptp4l[18472.629]: foreign master not using PTP timescale,7.038000000000466,7,6,high,run15,boundary
18472.629,state,1.0,MASTER,UNCALIBRATED,RS_SLAVE,ptp4l[18472.629]: port 1: MASTER to UNCALIBRATED on RS_SLAVE,7.038000000000466,7,7,high,run15,boundary
18473.576,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[18473.576]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,7.985000000000582,8,8,high,run15,boundary
18473.577,best_master,,,,86d996.fffe.d9dfc8,ptp4l[18473.577]: selected best master clock 86d996.fffe.d9dfc8,7.986000000000786,8,9,high,run15,boundary
18473.577,ptp_timescale_mismatch,,,,,ptp4l[18473.577]: foreign master not using PTP timescale,7.986000000000786,8,10,high,run15,boundary
18474.6,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[18474.600]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),9.008999999998196,9,11,high,run15,boundary
18490.602,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[18490.602]: port 2: FAULTY to LISTENING on INIT_COMPLETE,25.010999999998603,25,12,high,run15,boundary
18491.647,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[18491.647]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,26.056000000000495,26,13,high,run15,boundary
18497.398,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[18497.398]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,31.8070000000007,32,14,high,run15,boundary
18497.399,best_master,,,,86d996.fffe.d9dfc8,ptp4l[18497.399]: selected best master clock 86d996.fffe.d9dfc8,31.808000000000902,32,15,high,run15,boundary
18497.399,ptp_timescale_mismatch,,,,,ptp4l[18497.399]: foreign master not using PTP timescale,31.808000000000902,32,16,high,run15,boundary
18499.421,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[18499.421]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),33.82999999999811,34,17,high,run15,boundary
18515.423,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[18515.423]: port 2: FAULTY to LISTENING on INIT_COMPLETE,49.831999999998516,50,18,high,run15,boundary
18522.587,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[18522.587]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,56.995999999999185,57,19,high,run15,boundary
18522.588,best_master,,,,86d996.fffe.d9dfc8,ptp4l[18522.588]: selected best master clock 86d996.fffe.d9dfc8,56.99699999999939,57,20,high,run15,boundary
18522.588,ptp_timescale_mismatch,,,,,ptp4l[18522.588]: foreign master not using PTP timescale,56.99699999999939,57,21,high,run15,boundary
18523.611,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[18523.611]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),58.02000000000044,58,22,high,run15,boundary
18539.615,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[18539.615]: port 2: FAULTY to LISTENING on INIT_COMPLETE,74.02400000000125,74,23,high,run15,boundary
18546.78,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[18546.780]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,81.18899999999849,81,24,high,run15,boundary
18546.78,best_master,,,,86d996.fffe.d9dfc8,ptp4l[18546.780]: selected best master clock 86d996.fffe.d9dfc8,81.18899999999849,81,25,high,run15,boundary
18546.78,ptp_timescale_mismatch,,,,,ptp4l[18546.780]: foreign master not using PTP timescale,81.18899999999849,81,26,high,run15,boundary
18547.807,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[18547.807]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),82.21600000000035,82,27,high,run15,boundary
18563.808,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[18563.808]: port 2: FAULTY to LISTENING on INIT_COMPLETE,98.21700000000055,98,28,high,run15,boundary
18570.05,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[18570.050]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,104.45899999999892,104,29,high,run15,boundary
18570.05,best_master,,,,86d996.fffe.d9dfc8,ptp4l[18570.050]: selected best master clock 86d996.fffe.d9dfc8,104.45899999999892,104,30,high,run15,boundary
18570.05,ptp_timescale_mismatch,,,,,ptp4l[18570.050]: foreign master not using PTP timescale,104.45899999999892,104,31,high,run15,boundary
18571.072,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[18571.072]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),105.48099999999977,105,32,high,run15,boundary
18587.075,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[18587.075]: port 2: FAULTY to LISTENING on INIT_COMPLETE,121.48400000000038,121,33,high,run15,boundary
18594.048,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[18594.048]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,128.45699999999852,128,34,high,run15,boundary
