t,offset_ns,servo_state,freq_raw,path_delay_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
12443.157,-219537,0,-4652490,1165962,ptp4l[12443.157]: master offset    -219537 s0 freq -4652490 path delay   1165962,0.0,0,0,medium,run10,boundary
12444.158,-785784,0,-4652490,1165962,ptp4l[12444.158]: master offset    -785784 s0 freq -4652490 path delay   1165962,1.0010000000002037,1,1,medium,run10,boundary
12445.158,61022,0,-4652490,769825,ptp4l[12445.158]: master offset      61022 s0 freq -4652490 path delay    769825,2.0010000000002037,2,2,medium,run10,boundary
12446.157,-525442,0,-4652490,853336,ptp4l[12446.157]: master offset    -525442 s0 freq -4652490 path delay    853336,3.0,3,3,medium,run10,boundary
12447.161,-80088,0,-4652490,853336,ptp4l[12447.161]: master offset     -80088 s0 freq -4652490 path delay    853336,4.004000000000815,4,4,medium,run10,boundary
12448.161,297922,0,-4652490,867056,ptp4l[12448.161]: master offset     297922 s0 freq -4652490 path delay    867056,5.004000000000815,5,5,medium,run10,boundary
12449.165,264266,0,-4652490,867056,ptp4l[12449.165]: master offset     264266 s0 freq -4652490 path delay    867056,6.00800000000163,6,6,medium,run10,boundary
12450.163,-708927,0,-4652490,951551,ptp4l[12450.163]: master offset    -708927 s0 freq -4652490 path delay    951551,7.006000000001222,7,7,medium,run10,boundary
12451.166,-264704,0,-4652490,951551,ptp4l[12451.166]: master offset    -264704 s0 freq -4652490 path delay    951551,8.009000000000015,8,8,medium,run10,boundary
12452.167,-438959,0,-4652490,853336,ptp4l[12452.167]: master offset    -438959 s0 freq -4652490 path delay    853336,9.010000000000218,9,9,medium,run10,boundary
12453.171,-37799,0,-4652490,867056,ptp4l[12453.171]: master offset     -37799 s0 freq -4652490 path delay    867056,10.014000000001033,10,10,medium,run10,boundary
12454.171,-439702,0,-4652490,867056,ptp4l[12454.171]: master offset    -439702 s0 freq -4652490 path delay    867056,11.014000000001033,11,11,medium,run10,boundary
12455.174,-36669,0,-4652490,898954,ptp4l[12455.174]: master offset     -36669 s0 freq -4652490 path delay    898954,12.017000000001644,12,12,medium,run10,boundary
12456.175,-93220,0,-4652490,898954,ptp4l[12456.175]: master offset     -93220 s0 freq -4652490 path delay    898954,13.018000000000029,13,13,medium,run10,boundary
12457.176,200698,0,-4652490,853336,ptp4l[12457.176]: master offset     200698 s0 freq -4652490 path delay    853336,14.019000000000233,14,14,medium,run10,boundary
12458.183,7435591,0,-4652490,947079,ptp4l[12458.183]: master offset    7435591 s0 freq -4652490 path delay    947079,15.026000000001659,15,15,medium,run10,boundary
12459.177,-129686,1,-4646855,999676,ptp4l[12459.177]: master offset    -129686 s1 freq -4646855 path delay    999676,16.020000000000437,16,16,medium,run10,boundary
12460.177,-463613,2,-4693680,999676,ptp4l[12460.177]: master offset    -463613 s2 freq -4693680 path delay    999676,17.020000000000437,17,17,medium,run10,boundary
12461.179,-779170,2,-4726015,947079,ptp4l[12461.179]: master offset    -779170 s2 freq -4726015 path delay    947079,18.022000000000844,18,18,medium,run10,boundary
12462.179,-820190,2,-4730937,947079,ptp4l[12462.179]: master offset    -820190 s2 freq -4730937 path delay    947079,19.022000000000844,19,19,medium,run10,boundary
12463.182,-211063,2,-4670235,816539,ptp4l[12463.182]: master offset    -211063 s2 freq -4670235 path delay    816539,20.025000000001455,20,20,medium,run10,boundary
12464.183,-223168,2,-4671669,642869,ptp4l[12464.183]: master offset    -223168 s2 freq -4671669 path delay    642869,21.02600000000166,21,21,medium,run10,boundary
12465.184,99458,2,-4639307,642869,ptp4l[12465.184]: master offset      99458 s2 freq -4639307 path delay    642869,22.027000000000044,22,22,medium,run10,boundary
12466.185,78145,2,-4641360,582573,ptp4l[12466.185]: master offset      78145 s2 freq -4641360 path delay    582573,23.028000000000247,23,23,medium,run10,boundary
12467.187,80113,2,-4641083,582573,ptp4l[12467.187]: master offset      80113 s2 freq -4641083 path delay    582573,24.030000000000655,24,24,medium,run10,boundary
12468.189,1614660,2,-4486014,582573,ptp4l[12468.189]: master offset    1614660 s2 freq -4486014 path delay    582573,25.032000000001062,25,25,medium,run10,boundary
12469.191,185231,2,-4628771,582573,ptp4l[12469.191]: master offset     185231 s2 freq -4628771 path delay    582573,26.03400000000147,26,26,medium,run10,boundary
12470.191,-133586,2,-4660787,576837,ptp4l[12470.191]: master offset    -133586 s2 freq -4660787 path delay    576837,27.03400000000147,27,27,medium,run10,boundary
12471.198,4143436,2,-4228941,576837,ptp4l[12471.198]: master offset    4143436 s2 freq -4228941 path delay    576837,28.041000000001077,28,28,medium,run10,boundary
12472.197,319647,2,-4611000,576837,ptp4l[12472.197]: master offset     319647 s2 freq -4611000 path delay    576837,29.040000000000873,29,29,medium,run10,boundary
12473.2,350921,2,-4607522,629036,ptp4l[12473.200]: master offset     350921 s2 freq -4607522 path delay    629036,30.043000000001484,30,30,medium,run10,boundary
12474.2,-158855,2,-4658658,629036,ptp4l[12474.200]: master offset    -158855 s2 freq -4658658 path delay    629036,31.043000000001484,31,31,medium,run10,boundary
12475.201,375037,2,-4604894,629036,ptp4l[12475.201]: master offset     375037 s2 freq -4604894 path delay    629036,32.04399999999987,32,32,medium,run10,boundary
12476.202,-314686,2,-4674181,833104,ptp4l[12476.202]: master offset    -314686 s2 freq -4674181 path delay    833104,33.04500000000007,33,33,medium,run10,boundary
12477.202,218581,2,-4620636,833104,ptp4l[12477.202]: master offset     218581 s2 freq -4620636 path delay    833104,34.04500000000007,34,34,medium,run10,boundary
12478.204,-250968,2,-4667842,833104,ptp4l[12478.204]: master offset    -250968 s2 freq -4667842 path delay    833104,35.04700000000048,35,35,medium,run10,boundary
12479.206,90708,2,-4633583,815818,ptp4l[12479.206]: master offset      90708 s2 freq -4633583 path delay    815818,36.04900000000089,36,36,medium,run10,boundary
12480.207,-106212,2,-4653382,815818,ptp4l[12480.207]: master offset    -106212 s2 freq -4653382 path delay    815818,37.05000000000109,37,37,medium,run10,boundary
12481.208,-28022,2,-4645591,884489,ptp4l[12481.208]: master offset     -28022 s2 freq -4645591 path delay    884489,38.051000000001295,38,38,medium,run10,boundary
12482.209,-180805,2,-4661050,841569,ptp4l[12482.209]: master offset    -180805 s2 freq -4661050 path delay    841569,39.0520000000015,39,39,medium,run10,boundary
12483.213,-137845,2,-4656892,841569,ptp4l[12483.213]: master offset    -137845 s2 freq -4656892 path delay    841569,40.056000000000495,40,40,medium,run10,boundary
12484.214,-229560,2,-4666293,826242,ptp4l[12484.214]: master offset    -229560 s2 freq -4666293 path delay    826242,41.0570000000007,41,41,medium,run10,boundary
12485.216,-44818,2,-4647863,811132,ptp4l[12485.216]: master offset     -44818 s2 freq -4647863 path delay    811132,42.059000000001106,42,42,medium,run10,boundary
12486.218,-240321,2,-4667654,811132,ptp4l[12486.218]: master offset    -240321 s2 freq -4667654 path delay    811132,43.06100000000151,43,43,medium,run10,boundary
