t,rms_ns,max_ns,freq_raw,freq_pm_raw,path_delay_ns,path_delay_pm_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
9115.756,73504,76214,14200000,0,817755,115587,ptp4l[9115.756]: rms 73504 max 76214 freq +14200000 +/-   0 delay 817755 +/- 115587,0.0,0,0,low,run14,client
9117.756,69769,98600,14200000,0,680017,0,ptp4l[9117.756]: rms 69769 max 98600 freq +14200000 +/-   0 delay 680017 +/-   0,2.0,2,1,low,run14,client
9119.761,407190,501176,14200000,0,674431,0,ptp4l[9119.761]: rms 407190 max 501176 freq +14200000 +/-   0 delay 674431 +/-   0,4.005000000001019,4,2,low,run14,client
9121.761,438458,617584,14200000,0,682810,2793,ptp4l[9121.761]: rms 438458 max 617584 freq +14200000 +/-   0 delay 682810 +/- 2793,6.005000000001019,6,3,low,run14,client
9123.763,1009965,1427623,14200000,0,712800,27196,ptp4l[9123.763]: rms 1009965 max 1427623 freq +14200000 +/-   0 delay 712800 +/- 27196,8.007000000001426,8,4,low,run14,client
9125.77,67666,90477,14200000,0,739996,0,ptp4l[9125.770]: rms 67666 max 90477 freq +14200000 +/-   0 delay 739996 +/-   0,10.014000000001033,10,5,low,run14,client
9127.763,258924,366173,14200000,0,728489,25642,ptp4l[9127.763]: rms 258924 max 366173 freq +14200000 +/-   0 delay 728489 +/- 25642,12.007000000001426,12,6,low,run14,client
9129.766,313124,385266,14200000,0,746620,0,ptp4l[9129.766]: rms 313124 max 385266 freq +14200000 +/-   0 delay 746620 +/-   0,14.010000000000218,14,7,low,run14,client
9131.767,843634,1132075,14238330,57170,752686,22899,ptp4l[9131.767]: rms 843634 max 1132075 freq +14238330 +/- 57170 delay 752686 +/- 22899,16.011000000000422,16,8,low,run14,client
9133.768,376481,484417,14169098,35510,729787,0,ptp4l[9133.768]: rms 376481 max 484417 freq +14169098 +/- 35510 delay 729787 +/-   0,18.012000000000626,18,9,low,run14,client
9135.77,240502,244401,14182308,24169,700822,0,ptp4l[9135.770]: rms 240502 max 244401 freq +14182308 +/- 24169 delay 700822 +/-   0,20.014000000001033,20,10,low,run14,client
9137.773,317335,448714,14159538,22821,624270,49638,ptp4l[9137.773]: rms 317335 max 448714 freq +14159538 +/- 22821 delay 624270 +/- 49638,22.016999999999825,22,11,low,run14,client
9139.772,541356,757325,14214118,43856,600682,26048,ptp4l[9139.772]: rms 541356 max 757325 freq +14214118 +/- 43856 delay 600682 +/- 26048,24.01600000000144,24,12,low,run14,client
9141.777,410389,463047,14187780,40879,552396,0,ptp4l[9141.777]: rms 410389 max 463047 freq +14187780 +/- 40879 delay 552396 +/-   0,26.02100000000064,26,13,low,run14,client
9143.78,147103,181225,14167992,4044,529662,22734,ptp4l[9143.780]: rms 147103 max 181225 freq +14167992 +/- 4044 delay 529662 +/- 22734,28.02400000000125,28,14,low,run14,client
9145.78,122071,160396,14170667,4796,506927,0,ptp4l[9145.780]: rms 122071 max 160396 freq +14170667 +/- 4796 delay 506927 +/-   0,30.02400000000125,30,15,low,run14,client
9147.783,636322,899894,14227803,44933,536650,18373,ptp4l[9147.783]: rms 636322 max 899894 freq +14227803 +/- 44933 delay 536650 +/- 18373,32.027000000000044,32,16,low,run14,client
9149.786,365040,514522,14206860,27854,595771,0,ptp4l[9149.786]: rms 365040 max 514522 freq +14206860 +/- 27854 delay 595771 +/-   0,34.030000000000655,34,17,low,run14,client
9151.785,586441,820233,14231246,34818,595771,0,ptp4l[9151.785]: rms 586441 max 820233 freq +14231246 +/- 34818 delay 595771 +/-   0,36.02900000000045,36,18,low,run14,client
9153.789,72349,100118,14188143,6111,595771,0,ptp4l[9153.789]: rms 72349 max 100118 freq +14188143 +/- 6111 delay 595771 +/-   0,38.033000000001266,38,19,low,run14,client
9155.792,312726,389864,14144866,0,609934,0,ptp4l[9155.792]: rms 312726 max 389864 freq +14144866 +/-   0 delay 609934 +/-   0,40.03600000000006,40,20,low,run14,client
9157.793,403987,499649,14144866,0,609934,0,ptp4l[9157.793]: rms 403987 max 499649 freq +14144866 +/-   0 delay 609934 +/-   0,42.03700000000026,42,21,low,run14,client
9159.794,106811,150934,14144866,0,609934,0,ptp4l[9159.794]: rms 106811 max 150934 freq +14144866 +/-   0 delay 609934 +/-   0,44.038000000000466,44,22,low,run14,client
9161.795,258950,344150,14144866,0,638275,0,ptp4l[9161.795]: rms 258950 max 344150 freq +14144866 +/-   0 delay 638275 +/-   0,46.03900000000067,46,23,low,run14,client
9163.798,297694,377056,14144866,0,651736,0,ptp4l[9163.798]: rms 297694 max 377056 freq +14144866 +/-   0 delay 651736 +/-   0,48.04200000000128,48,24,low,run14,client
9165.8,131392,169236,14144866,0,645006,6730,ptp4l[9165.800]: rms 131392 max 169236 freq +14144866 +/-   0 delay 645006 +/- 6730,50.04399999999987,50,25,low,run14,client
9167.8,34903,38692,14144866,0,638275,0,ptp4l[9167.800]: rms 34903 max 38692 freq +14144866 +/-   0 delay 638275 +/-   0,52.04399999999987,52,26,low,run14,client
9169.804,269401,302334,14144866,0,631897,2727,ptp4l[9169.804]: rms 269401 max 302334 freq +14144866 +/-   0 delay 631897 +/- 2727,54.048000000000684,54,27,low,run14,client
9171.805,368607,449960,14184634,39769,634624,0,ptp4l[9171.805]: rms 368607 max 449960 freq +14184634 +/- 39769 delay 634624 +/-   0,56.04900000000089,56,28,low,run14,client
9173.807,431605,571256,14242679,39421,650608,15984,ptp4l[9173.807]: rms 431605 max 571256 freq +14242679 +/- 39421 delay 650608 +/- 15984,58.051000000001295,58,29,low,run14,client
9175.809,238024,322880,14203486,11337,769046,0,ptp4l[9175.809]: rms 238024 max 322880 freq +14203486 +/- 11337 delay 769046 +/-   0,60.052999999999884,60,30,low,run14,client
9177.808,350509,363805,14222790,35193,666593,0,ptp4l[9177.808]: rms 350509 max 363805 freq +14222790 +/- 35193 delay 666593 +/-   0,62.0520000000015,62,31,low,run14,client
9179.81,455147,639163,14187875,28116,784622,56650,ptp4l[9179.810]: rms 455147 max 639163 freq +14187875 +/- 28116 delay 784622 +/- 56650,64.05400000000009,64,32,low,run14,client
9181.813,203075,238342,14203352,3826,823121,25670,ptp4l[9181.813]: rms 203075 max 238342 freq +14203352 +/- 3826 delay 823121 +/- 25670,66.0570000000007,66,33,low,run14,client
