t_s,hhmmss,remote,refid,stratum,assoc_type,when_s,poll_s,reach_raw,reach_oct,sel_char,selected,delay_ms,offset_ms,jitter_ms,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
49848.0,13:50:48,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,0.0,0,0,low,run05,client
49863.0,13:51:03,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,15.0,15,1,low,run05,client
49878.0,13:51:18,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,30.0,30,2,low,run05,client
49894.0,13:51:34,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,46.0,46,3,low,run05,client
49909.0,13:51:49,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,61.0,61,4,low,run05,client
49924.0,13:52:04,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,76.0,76,5,low,run05,client
49939.0,13:52:19,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,91.0,91,6,low,run05,client
49954.0,13:52:34,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,106.0,106,7,low,run05,client
49969.0,13:52:49,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,121.0,121,8,low,run05,client
49984.0,13:53:04,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,136.0,136,9,low,run05,client
49999.0,13:53:19,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,151.0,151,10,low,run05,client
50014.0,13:53:34,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,166.0,166,11,low,run05,client
50029.0,13:53:49,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,181.0,181,12,low,run05,client
50044.0,13:54:04,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,196.0,196,13,low,run05,client
50059.0,13:54:19,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,211.0,211,14,low,run05,client
50074.0,13:54:34,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,226.0,226,15,low,run05,client
50089.0,13:54:49,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,241.0,241,16,low,run05,client
