t_s,hhmmss,type,detail,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
49849.0,13:50:49,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,0.0,0,0,low,run05,boundary
49864.0,13:51:04,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,15.0,15,1,low,run05,boundary
49879.0,13:51:19,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,30.0,30,2,low,run05,boundary
49894.0,13:51:34,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,45.0,45,3,low,run05,boundary
49909.0,13:51:49,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,60.0,60,4,low,run05,boundary
49924.0,13:52:04,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,75.0,75,5,low,run05,boundary
49939.0,13:52:19,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,90.0,90,6,low,run05,boundary
49954.0,13:52:34,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,105.0,105,7,low,run05,boundary
49969.0,13:52:49,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,120.0,120,8,low,run05,boundary
49984.0,13:53:04,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,135.0,135,9,low,run05,boundary
49999.0,13:53:19,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,150.0,150,10,low,run05,boundary
50014.0,13:53:34,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,165.0,165,11,low,run05,boundary
50029.0,13:53:49,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,180.0,180,12,low,run05,boundary
50044.0,13:54:04,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,195.0,195,13,low,run05,boundary
50060.0,13:54:20,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,211.0,211,14,low,run05,boundary
50075.0,13:54:35,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,226.0,226,15,low,run05,boundary
50090.0,13:54:50,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,241.0,241,16,low,run05,boundary
50105.0,13:55:05,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,256.0,256,17,low,run05,boundary
50120.0,13:55:20,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,271.0,271,18,low,run05,boundary
50136.0,13:55:36,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,287.0,287,19,low,run05,boundary
50151.0,13:55:51,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,302.0,302,20,low,run05,boundary
50362.0,13:59:22,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    5   64   17   1.3527   0.1874   0.0839,513.0,513,21,low,run05,boundary
50377.0,13:59:37,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   21   64   17   1.3527   0.1874   0.0839,528.0,528,22,low,run05,boundary
50392.0,13:59:52,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   36   64   17   1.3527   0.1874   0.0839,543.0,543,23,low,run05,boundary
50407.0,14:00:07,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   51   64   17   1.3527   0.1874   0.0839,558.0,558,24,low,run05,boundary
50422.0,14:00:22,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   66   64   17   1.3527   0.1874   0.0839,573.0,573,25,low,run05,boundary
50438.0,14:00:38,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   15   64   37   1.4903   0.1108   0.1055,589.0,589,26,low,run05,boundary
50453.0,14:00:53,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   30   64   37   1.4903   0.1108   0.1055,604.0,604,27,low,run05,boundary
50468.0,14:01:08,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   45   64   37   1.4903   0.1108   0.1055,619.0,619,28,low,run05,boundary
50484.0,14:01:24,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   60   64   37   1.4903   0.1108   0.1055,635.0,635,29,low,run05,boundary
50499.0,14:01:39,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   10   64   77   1.4115   0.0974   0.1036,650.0,650,30,low,run05,boundary
50514.0,14:01:54,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   25   64   77   1.4115   0.0974   0.1036,665.0,665,31,low,run05,boundary
50529.0,14:02:09,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   40   64   77   1.4115   0.0974   0.1036,680.0,680,32,low,run05,boundary
50544.0,14:02:24,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   55   64   77   1.4115   0.0974   0.1036,695.0,695,33,low,run05,boundary
50559.0,14:02:39,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    5   64  177   1.0309   0.2704   0.1318,710.0,710,34,low,run05,boundary
50574.0,14:02:54,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   20   64  177   1.0309   0.2704   0.1318,725.0,725,35,low,run05,boundary
50589.0,14:03:09,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   35   64  177   1.0309   0.2704   0.1318,740.0,740,36,low,run05,boundary
50604.0,14:03:24,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   51   64  177   1.0309   0.2704   0.1318,755.0,755,37,low,run05,boundary
50619.0,14:03:39,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    -   64  377   1.2872   0.1589   0.0783,770.0,770,38,low,run05,boundary
50634.0,14:03:54,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   15   64  377   1.2872   0.1589   0.0783,785.0,785,39,low,run05,boundary
50649.0,14:04:09,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   30   64  377   1.2872   0.1589   0.0783,800.0,800,40,low,run05,boundary
50664.0,14:04:24,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   45   64  377   1.2872   0.1589   0.0783,815.0,815,41,low,run05,boundary
50679.0,14:04:39,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   60   64  377   1.2872   0.1589   0.0783,830.0,830,42,low,run05,boundary
50694.0,14:04:54,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    9   64  377   1.6845   0.5269   0.3621,845.0,845,43,low,run05,boundary
50710.0,14:05:10,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   24   64  377   1.6845   0.5269   0.3621,861.0,861,44,low,run05,boundary
50725.0,14:05:25,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   39   64  377   1.6845   0.5269   0.3621,876.0,876,45,low,run05,boundary
50740.0,14:05:40,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   54   64  377   1.6845   0.5269   0.3621,891.0,891,46,low,run05,boundary
