t_s,hhmmss,remote,refid,stratum,assoc_type,when_s,poll_s,reach_raw,reach_oct,sel_char,selected,delay_ms,offset_ms,jitter_ms,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
49849.0,13:50:49,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,0.0,0,0,low,run05,boundary
49864.0,13:51:04,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,15.0,15,1,low,run05,boundary
49879.0,13:51:19,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,30.0,30,2,low,run05,boundary
49894.0,13:51:34,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,45.0,45,3,low,run05,boundary
49909.0,13:51:49,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,60.0,60,4,low,run05,boundary
49924.0,13:52:04,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,75.0,75,5,low,run05,boundary
49939.0,13:52:19,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,90.0,90,6,low,run05,boundary
49954.0,13:52:34,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,105.0,105,7,low,run05,boundary
49969.0,13:52:49,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,120.0,120,8,low,run05,boundary
49984.0,13:53:04,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,135.0,135,9,low,run05,boundary
49999.0,13:53:19,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,150.0,150,10,low,run05,boundary
50014.0,13:53:34,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,165.0,165,11,low,run05,boundary
50029.0,13:53:49,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,180.0,180,12,low,run05,boundary
50044.0,13:54:04,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,195.0,195,13,low,run05,boundary
50060.0,13:54:20,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,211.0,211,14,low,run05,boundary
50075.0,13:54:35,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,226.0,226,15,low,run05,boundary
50090.0,13:54:50,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,241.0,241,16,low,run05,boundary
50105.0,13:55:05,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,256.0,256,17,low,run05,boundary
50120.0,13:55:20,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,271.0,271,18,low,run05,boundary
50136.0,13:55:36,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,287.0,287,19,low,run05,boundary
50151.0,13:55:51,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,302.0,302,20,low,run05,boundary
50166.0,13:56:06,serverntp,127.127.1.0,9,u,4.0,64,1,1,,False,1.23,0.176,0.0,serverntp       127.127.1.0      9 u    4   64    1   1.2300   0.1760   0.0000,317.0,317,21,low,run05,boundary
50181.0,13:56:21,serverntp,127.127.1.0,9,u,19.0,64,1,1,,False,1.23,0.176,0.0,serverntp       127.127.1.0      9 u   19   64    1   1.2300   0.1760   0.0000,332.0,332,22,low,run05,boundary
50196.0,13:56:36,serverntp,127.127.1.0,9,u,34.0,64,1,1,,False,1.23,0.176,0.0,serverntp       127.127.1.0      9 u   34   64    1   1.2300   0.1760   0.0000,347.0,347,23,low,run05,boundary
50211.0,13:56:51,serverntp,127.127.1.0,9,u,49.0,64,1,1,,False,1.23,0.176,0.0,serverntp       127.127.1.0      9 u   49   64    1   1.2300   0.1760   0.0000,362.0,362,24,low,run05,boundary
50226.0,13:57:06,serverntp,127.127.1.0,9,u,,64,3,3,,False,0.7845,0.0906,0.0854,serverntp       127.127.1.0      9 u    -   64    3   0.7845   0.0906   0.0854,377.0,377,25,low,run05,boundary
50241.0,13:57:21,serverntp,127.127.1.0,9,u,15.0,64,3,3,,False,0.7845,0.0906,0.0854,serverntp       127.127.1.0      9 u   15   64    3   0.7845   0.0906   0.0854,392.0,392,26,low,run05,boundary
