t_s,hhmmss,type,detail,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
21499.0,05:58:19,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,0.0,0,0,high,run12,client
21514.0,05:58:34,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,15.0,15,1,high,run12,client
21529.0,05:58:49,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,30.0,30,2,high,run12,client
21544.0,05:59:04,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,45.0,45,3,high,run12,client
21559.0,05:59:19,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,60.0,60,4,high,run12,client
21574.0,05:59:34,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,75.0,75,5,high,run12,client
21589.0,05:59:49,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,90.0,90,6,high,run12,client
21604.0,06:00:04,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,105.0,105,7,high,run12,client
21619.0,06:00:19,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,120.0,120,8,high,run12,client
21635.0,06:00:35,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,136.0,136,9,high,run12,client
21650.0,06:00:50,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,151.0,151,10,high,run12,client
21665.0,06:01:05,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,166.0,166,11,high,run12,client
21681.0,06:01:21,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,182.0,182,12,high,run12,client
21696.0,06:01:36,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,197.0,197,13,high,run12,client
21711.0,06:01:51,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,212.0,212,14,high,run12,client
21726.0,06:02:06,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,227.0,227,15,high,run12,client
21741.0,06:02:21,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,242.0,242,16,high,run12,client
21756.0,06:02:36,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,257.0,257,17,high,run12,client
21771.0,06:02:51,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,272.0,272,18,high,run12,client
21786.0,06:03:06,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,287.0,287,19,high,run12,client
21801.0,06:03:21,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,302.0,302,20,high,run12,client
21817.0,06:03:37,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,318.0,318,21,high,run12,client
21832.0,06:03:52,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,333.0,333,22,high,run12,client
21847.0,06:04:07,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,348.0,348,23,high,run12,client
21863.0,06:04:23,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,364.0,364,24,high,run12,client
21878.0,06:04:38,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,379.0,379,25,high,run12,client
21893.0,06:04:53,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,394.0,394,26,high,run12,client
21908.0,06:05:08,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,409.0,409,27,high,run12,client
21923.0,06:05:23,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,424.0,424,28,high,run12,client
21938.0,06:05:38,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,439.0,439,29,high,run12,client
21953.0,06:05:53,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,454.0,454,30,high,run12,client
21968.0,06:06:08,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,469.0,469,31,high,run12,client
21983.0,06:06:23,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,484.0,484,32,high,run12,client
21998.0,06:06:38,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,499.0,499,33,high,run12,client
22013.0,06:06:53,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,514.0,514,34,high,run12,client
22029.0,06:07:09,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,530.0,530,35,high,run12,client
22045.0,06:07:25,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,546.0,546,36,high,run12,client
22060.0,06:07:40,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    -   64    1  46.1792 -22.1678  14.6383,561.0,561,37,high,run12,client
22075.0,06:07:55,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   11   64    1   1.4941   0.2040  25.1966,576.0,576,38,high,run12,client
22090.0,06:08:10,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   26   64    1   1.4941   0.2040  25.1966,591.0,591,39,high,run12,client
22105.0,06:08:25,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   41   64    1   1.4941   0.2040  25.1966,606.0,606,40,high,run12,client
22120.0,06:08:40,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   56   64    1   1.4941   0.2040  25.1966,621.0,621,41,high,run12,client
22135.0,06:08:55,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   13   64    3 100.3957 -32.6024  19.5624,636.0,636,42,high,run12,client
22150.0,06:09:10,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   28   64    3 100.3957 -32.6024  19.5624,651.0,651,43,high,run12,client
22165.0,06:09:25,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   43   64    3 100.3957 -32.6024  19.5624,666.0,666,44,high,run12,client
22180.0,06:09:40,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   58   64    3 100.3957 -32.6024  19.5624,681.0,681,45,high,run12,client
22195.0,06:09:55,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    4   64    7  78.3145 -38.5071  22.5020,696.0,696,46,high,run12,client
22210.0,06:10:10,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   19   64    7  78.3145 -38.5071  22.5020,711.0,711,47,high,run12,client
22225.0,06:10:25,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   34   64    7  78.3145 -38.5071  22.5020,726.0,726,48,high,run12,client
22241.0,06:10:41,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   49   64    7  78.3145 -38.5071  22.5020,742.0,742,49,high,run12,client
22256.0,06:10:56,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   64   64    7  78.3145 -38.5071  22.5020,757.0,757,50,high,run12,client
22271.0,06:11:11,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   14   64   17  76.6294 -36.1337  20.5458,772.0,772,51,high,run12,client
22286.0,06:11:26,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   29   64   17  76.6294 -36.1337  20.5458,787.0,787,52,high,run12,client
22301.0,06:11:41,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   44   64   17  76.6294 -36.1337  20.5458,802.0,802,53,high,run12,client
22316.0,06:11:56,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   59   64   17  76.6294 -36.1337  20.5458,817.0,817,54,high,run12,client
22331.0,06:12:11,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    8   64   37  81.1026 -38.6709  22.2329,832.0,832,55,high,run12,client
22346.0,06:12:26,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   23   64   37  81.1026 -38.6709  22.2329,847.0,847,56,high,run12,client
