t,rms_ns,max_ns,freq_raw,freq_pm_raw,path_delay_ns,path_delay_pm_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
5207.703,221672,308420,1200000,0,798848,65232,ptp4l[5207.703]: rms 221672 max 308420 freq +1200000 +/-   0 delay 798848 +/- 65232,0.0,0,0,low,run01,client
5235.8,279144,363198,1178156,18341,679348,39831,ptp4l[5235.800]: rms 279144 max 363198 freq +1178156 +/- 18341 delay 679348 +/- 39831,28.096999999999753,28,1,low,run01,client
5237.803,217385,303310,1183198,17698,566918,56183,ptp4l[5237.803]: rms 217385 max 303310 freq +1183198 +/- 17698 delay 566918 +/- 56183,30.099999999999454,30,2,low,run01,client
5239.802,126918,179213,1204519,9463,592940,2619,ptp4l[5239.802]: rms 126918 max 179213 freq +1204519 +/- 9463 delay 592940 +/- 2619,32.09899999999925,32,3,low,run01,client
5241.806,268261,269501,1223278,259,582979,7002,ptp4l[5241.806]: rms 268261 max 269501 freq +1223278 +/- 259 delay 582979 +/- 7002,34.102999999999156,34,4,low,run01,client
5243.806,372444,495776,1230854,15807,571430,0,ptp4l[5243.806]: rms 372444 max 495776 freq +1230854 +/- 15807 delay 571430 +/-   0,36.102999999999156,36,5,low,run01,client
5245.808,163789,231192,1209664,10961,579545,7938,ptp4l[5245.808]: rms 163789 max 231192 freq +1209664 +/- 10961 delay 579545 +/- 7938,38.10499999999956,38,6,low,run01,client
5247.814,156988,172495,1213345,1722,576885,0,ptp4l[5247.814]: rms 156988 max 172495 freq +1213345 +/- 1722 delay 576885 +/-   0,40.110999999999876,40,7,low,run01,client
5249.808,496016,671755,1221876,43789,614391,26057,ptp4l[5249.808]: rms 496016 max 671755 freq +1221876 +/- 43789 delay 614391 +/- 26057,42.10499999999956,42,8,low,run01,client
5251.812,85053,120160,1191886,5734,604607,0,ptp4l[5251.812]: rms 85053 max 120160 freq +1191886 +/- 5734 delay 604607 +/-   0,44.10899999999947,44,9,low,run01,client
