t,offset_ns,servo_state,freq_raw,path_delay_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
5202.115,744090,0,-1500000,597546,ptp4l[5202.115]: master offset     744090 s0 freq -1500000 path delay    597546,0.0,0,0,low,run01,boundary
5203.116,-283174,0,-1500000,736660,ptp4l[5203.116]: master offset    -283174 s0 freq -1500000 path delay    736660,1.0010000000002037,1,1,low,run01,boundary
5204.116,-374852,0,-1500000,667103,ptp4l[5204.116]: master offset    -374852 s0 freq -1500000 path delay    667103,2.0010000000002037,2,2,low,run01,boundary
5205.117,-50797,0,-1500000,627879,ptp4l[5205.117]: master offset     -50797 s0 freq -1500000 path delay    627879,3.0020000000004075,3,3,low,run01,boundary
5206.116,-336358,0,-1500000,627879,ptp4l[5206.116]: master offset    -336358 s0 freq -1500000 path delay    627879,4.001000000000204,4,4,low,run01,boundary
5207.118,-156513,0,-1500000,613486,ptp4l[5207.118]: master offset    -156513 s0 freq -1500000 path delay    613486,5.003000000000611,5,5,low,run01,boundary
5208.118,405609,0,-1500000,613486,ptp4l[5208.118]: master offset     405609 s0 freq -1500000 path delay    613486,6.003000000000611,6,6,low,run01,boundary
5209.119,-39397,0,-1500000,643819,ptp4l[5209.119]: master offset     -39397 s0 freq -1500000 path delay    643819,7.003999999999905,7,7,low,run01,boundary
5210.12,1539776,0,-1500000,643819,ptp4l[5210.120]: master offset    1539776 s0 freq -1500000 path delay    643819,8.00500000000011,8,8,low,run01,boundary
5211.121,-32563,0,-1500000,643819,ptp4l[5211.121]: master offset     -32563 s0 freq -1500000 path delay    643819,9.006000000000313,9,9,low,run01,boundary
5212.121,145115,0,-1500000,636053,ptp4l[5212.121]: master offset     145115 s0 freq -1500000 path delay    636053,10.006000000000313,10,10,low,run01,boundary
5213.123,-2333,0,-1500000,636053,ptp4l[5213.123]: master offset      -2333 s0 freq -1500000 path delay    636053,11.00799999999981,11,11,low,run01,boundary
5214.122,-393766,0,-1500000,650446,ptp4l[5214.122]: master offset    -393766 s0 freq -1500000 path delay    650446,12.007000000000517,12,12,low,run01,boundary
5215.125,-26089,0,-1500000,636053,ptp4l[5215.125]: master offset     -26089 s0 freq -1500000 path delay    636053,13.010000000000218,13,13,low,run01,boundary
5216.124,-373329,0,-1500000,636053,ptp4l[5216.124]: master offset    -373329 s0 freq -1500000 path delay    636053,14.009000000000015,14,14,low,run01,boundary
5217.125,-138509,0,-1500000,662496,ptp4l[5217.125]: master offset    -138509 s0 freq -1500000 path delay    662496,15.010000000000218,15,15,low,run01,boundary
5218.125,-196271,1,-1558825,662496,ptp4l[5218.125]: master offset    -196271 s1 freq -1558825 path delay    662496,16.01000000000022,16,16,low,run01,boundary
5219.126,-174277,2,-1576427,662496,ptp4l[5219.126]: master offset    -174277 s2 freq -1576427 path delay    662496,17.011000000000422,17,17,low,run01,boundary
5220.126,405434,2,-1518050,662496,ptp4l[5220.126]: master offset     405434 s2 freq -1518050 path delay    662496,18.011000000000422,18,18,low,run01,boundary
5221.128,-196160,2,-1578406,748372,ptp4l[5221.128]: master offset    -196160 s2 freq -1578406 path delay    748372,19.01299999999992,19,19,low,run01,boundary
