t,offset_ns,servo_state,freq_raw,path_delay_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
15748.585,-684846,0,-872508,1199587,ptp4l[15748.585]: master offset    -684846 s0 freq -872508 path delay   1199587,0.0,0,0,high,run06,boundary
15749.585,-842276,0,-872508,1199587,ptp4l[15749.585]: master offset    -842276 s0 freq -872508 path delay   1199587,1.0,1,1,high,run06,boundary
15750.587,-127944,0,-872508,1199587,ptp4l[15750.587]: master offset    -127944 s0 freq -872508 path delay   1199587,2.0020000000004075,2,2,high,run06,boundary
15751.586,-287500,0,-872508,1032316,ptp4l[15751.586]: master offset    -287500 s0 freq -872508 path delay   1032316,3.0010000000002037,3,3,high,run06,boundary
15752.588,-427007,0,-872508,1054971,ptp4l[15752.588]: master offset    -427007 s0 freq -872508 path delay   1054971,4.003000000000611,4,4,high,run06,boundary
15753.588,-689069,0,-872508,1054971,ptp4l[15753.588]: master offset    -689069 s0 freq -872508 path delay   1054971,5.003000000000611,5,5,high,run06,boundary
15754.59,-185494,0,-872508,1032316,ptp4l[15754.590]: master offset    -185494 s0 freq -872508 path delay   1032316,6.005000000001019,6,6,high,run06,boundary
15755.59,-600992,0,-872508,1005428,ptp4l[15755.590]: master offset    -600992 s0 freq -872508 path delay   1005428,7.005000000001019,7,7,high,run06,boundary
15756.591,138262,0,-872508,826918,ptp4l[15756.591]: master offset     138262 s0 freq -872508 path delay    826918,8.006000000001222,8,8,high,run06,boundary
15757.59,-311896,0,-872508,851085,ptp4l[15757.590]: master offset    -311896 s0 freq -872508 path delay    851085,9.005000000001019,9,9,high,run06,boundary
15758.592,-219455,0,-872508,851085,ptp4l[15758.592]: master offset    -219455 s0 freq -872508 path delay    851085,10.007000000001426,10,10,high,run06,boundary
15759.592,-472238,0,-872508,826918,ptp4l[15759.592]: master offset    -472238 s0 freq -872508 path delay    826918,11.007000000001426,11,11,high,run06,boundary
15760.593,-344035,0,-872508,825540,ptp4l[15760.593]: master offset    -344035 s0 freq -872508 path delay    825540,12.00800000000163,12,12,high,run06,boundary
15761.594,-402630,0,-872508,825540,ptp4l[15761.594]: master offset    -402630 s0 freq -872508 path delay    825540,13.009000000000015,13,13,high,run06,boundary
15762.595,-70369,0,-872508,825540,ptp4l[15762.595]: master offset     -70369 s0 freq -872508 path delay    825540,14.010000000000218,14,14,high,run06,boundary
15763.595,-389413,0,-872508,773956,ptp4l[15763.595]: master offset    -389413 s0 freq -872508 path delay    773956,15.010000000000218,15,15,high,run06,boundary
15764.596,-414210,1,-855590,739658,ptp4l[15764.596]: master offset    -414210 s1 freq -855590 path delay    739658,16.011000000000422,16,16,high,run06,boundary
15765.596,-569346,2,-913094,739658,ptp4l[15765.596]: master offset    -569346 s2 freq -913094 path delay    739658,17.011000000000422,17,17,high,run06,boundary
15766.598,-50488,2,-861259,739658,ptp4l[15766.598]: master offset     -50488 s2 freq -861259 path delay    739658,18.01300000000083,18,18,high,run06,boundary
15767.599,-254280,2,-881892,791242,ptp4l[15767.599]: master offset    -254280 s2 freq -881892 path delay    791242,19.014000000001033,19,19,high,run06,boundary
15768.599,309061,2,-825249,791242,ptp4l[15768.599]: master offset     309061 s2 freq -825249 path delay    791242,20.014000000001033,20,20,high,run06,boundary
15769.599,-311096,2,-887576,791242,ptp4l[15769.599]: master offset    -311096 s2 freq -887576 path delay    791242,21.014000000001033,21,21,high,run06,boundary
15770.599,-182782,2,-874927,795658,ptp4l[15770.599]: master offset    -182782 s2 freq -874927 path delay    795658,22.014000000001033,22,22,high,run06,boundary
15771.598,-515747,2,-908739,795658,ptp4l[15771.598]: master offset    -515747 s2 freq -908739 path delay    795658,23.01300000000083,23,23,high,run06,boundary
15772.6,26588,2,-854479,795658,ptp4l[15772.600]: master offset      26588 s2 freq -854479 path delay    795658,24.015000000001237,24,24,high,run06,boundary
15773.601,-391922,2,-896722,790346,ptp4l[15773.601]: master offset    -391922 s2 freq -896722 path delay    790346,25.01600000000144,25,25,high,run06,boundary
15774.602,-100260,2,-867656,756931,ptp4l[15774.602]: master offset    -100260 s2 freq -867656 path delay    756931,26.017000000001644,26,26,high,run06,boundary
15775.602,76667,2,-849887,756931,ptp4l[15775.602]: master offset      76667 s2 freq -849887 path delay    756931,27.017000000001644,27,27,high,run06,boundary
15776.603,-321768,2,-890052,835371,ptp4l[15776.603]: master offset    -321768 s2 freq -890052 path delay    835371,28.01800000000003,28,28,high,run06,boundary
15777.603,-445149,2,-902835,835371,ptp4l[15777.603]: master offset    -445149 s2 freq -902835 path delay    835371,29.01800000000003,29,29,high,run06,boundary
15778.604,-133253,2,-871779,790346,ptp4l[15778.604]: master offset    -133253 s2 freq -871779 path delay    790346,30.019000000000233,30,30,high,run06,boundary
15779.603,-503929,2,-909351,790346,ptp4l[15779.603]: master offset    -503929 s2 freq -909351 path delay    790346,31.01800000000003,31,31,high,run06,boundary
15780.606,476012,2,-810881,790346,ptp4l[15780.606]: master offset     476012 s2 freq -810881 path delay    790346,32.02100000000064,32,32,high,run06,boundary
15781.605,-382129,2,-897077,835371,ptp4l[15781.605]: master offset    -382129 s2 freq -897077 path delay    835371,33.02000000000044,33,33,high,run06,boundary
15782.606,-136703,2,-872671,835371,ptp4l[15782.606]: master offset    -136703 s2 freq -872671 path delay    835371,34.02100000000064,34,34,high,run06,boundary
15783.606,-449493,2,-904399,835371,ptp4l[15783.606]: master offset    -449493 s2 freq -904399 path delay    835371,35.02100000000064,35,35,high,run06,boundary
15784.608,601661,2,-798682,754648,ptp4l[15784.608]: master offset     601661 s2 freq -798682 path delay    754648,36.02300000000105,36,36,high,run06,boundary
15785.608,138323,2,-844878,835371,ptp4l[15785.608]: master offset     138323 s2 freq -844878 path delay    835371,37.02300000000105,37,37,high,run06,boundary
15786.609,19267,2,-856764,835371,ptp4l[15786.609]: master offset      19267 s2 freq -856764 path delay    835371,38.02400000000125,38,38,high,run06,boundary
15787.608,-626204,2,-921937,871205,ptp4l[15787.608]: master offset    -626204 s2 freq -921937 path delay    871205,39.02300000000105,39,39,high,run06,boundary
15788.609,-537207,2,-913575,790482,ptp4l[15788.609]: master offset    -537207 s2 freq -913575 path delay    790482,40.02400000000125,40,40,high,run06,boundary
15789.61,-241689,2,-884265,790482,ptp4l[15789.610]: master offset    -241689 s2 freq -884265 path delay    790482,41.025000000001455,41,41,high,run06,boundary
15790.612,311403,2,-828644,658912,ptp4l[15790.612]: master offset     311403 s2 freq -828644 path delay    658912,42.027000000000044,42,42,high,run06,boundary
15791.61,-529597,2,-913274,658912,ptp4l[15791.610]: master offset    -529597 s2 freq -913274 path delay    658912,43.025000000001455,43,43,high,run06,boundary
15792.612,622174,2,-797475,658912,ptp4l[15792.612]: master offset     622174 s2 freq -797475 path delay    658912,44.027000000000044,44,44,high,run06,boundary
15793.611,-95877,2,-869376,775501,ptp4l[15793.611]: master offset     -95877 s2 freq -869376 path delay    775501,45.02600000000166,45,45,high,run06,boundary
15794.613,-11766,2,-860976,673049,ptp4l[15794.613]: master offset     -11766 s2 freq -860976 path delay    673049,46.02800000000025,46,46,high,run06,boundary
15795.612,-434437,2,-903678,819101,ptp4l[15795.612]: master offset    -434437 s2 freq -903678 path delay    819101,47.027000000000044,47,47,high,run06,boundary
15796.613,-87440,2,-869065,819101,ptp4l[15796.613]: master offset     -87440 s2 freq -869065 path delay    819101,48.02800000000025,48,48,high,run06,boundary
15797.613,-268120,2,-887402,870185,ptp4l[15797.613]: master offset    -268120 s2 freq -887402 path delay    870185,49.02800000000025,49,49,high,run06,boundary
15798.614,-146010,2,-875337,840251,ptp4l[15798.614]: master offset    -146010 s2 freq -875337 path delay    840251,50.02900000000045,50,50,high,run06,boundary
15799.615,-334684,2,-894539,840251,ptp4l[15799.615]: master offset    -334684 s2 freq -894539 path delay    840251,51.030000000000655,51,51,high,run06,boundary
15800.615,-194886,2,-880754,789167,ptp4l[15800.615]: master offset    -194886 s2 freq -880754 path delay    789167,52.030000000000655,52,52,high,run06,boundary
15801.615,-444278,2,-906137,806597,ptp4l[15801.615]: master offset    -444278 s2 freq -906137 path delay    806597,53.030000000000655,53,53,high,run06,boundary
15802.616,173644,2,-844171,780929,ptp4l[15802.616]: master offset     173644 s2 freq -844171 path delay    780929,54.03100000000086,54,54,high,run06,boundary
15803.615,-611171,2,-923264,806597,ptp4l[15803.615]: master offset    -611171 s2 freq -923264 path delay    806597,55.030000000000655,55,55,high,run06,boundary
15804.616,-57155,2,-867920,806597,ptp4l[15804.616]: master offset     -57155 s2 freq -867920 path delay    806597,56.03100000000086,56,56,high,run06,boundary
15805.617,-448370,2,-907489,806597,ptp4l[15805.617]: master offset    -448370 s2 freq -907489 path delay    806597,57.03200000000106,57,57,high,run06,boundary
15806.617,74576,2,-855120,806597,ptp4l[15806.617]: master offset      74576 s2 freq -855120 path delay    806597,58.03200000000106,58,58,high,run06,boundary
15807.616,-466375,2,-909682,835857,ptp4l[15807.616]: master offset    -466375 s2 freq -909682 path delay    835857,59.03100000000086,59,59,high,run06,boundary
15808.618,-147190,2,-877910,835857,ptp4l[15808.618]: master offset    -147190 s2 freq -877910 path delay    835857,60.033000000001266,60,60,high,run06,boundary
15809.618,-421689,2,-905782,786342,ptp4l[15809.618]: master offset    -421689 s2 freq -905782 path delay    786342,61.033000000001266,61,61,high,run06,boundary
15810.62,187164,2,-844710,779377,ptp4l[15810.620]: master offset     187164 s2 freq -844710 path delay    779377,62.03500000000167,62,62,high,run06,boundary
15811.62,-354553,2,-899236,803224,ptp4l[15811.620]: master offset    -354553 s2 freq -899236 path delay    803224,63.03500000000167,63,63,high,run06,boundary
15812.62,117103,2,-851953,803224,ptp4l[15812.620]: master offset     117103 s2 freq -851953 path delay    803224,64.03500000000167,64,64,high,run06,boundary
15813.622,-153023,2,-879119,892235,ptp4l[15813.622]: master offset    -153023 s2 freq -879119 path delay    892235,65.03700000000026,65,65,high,run06,boundary
15814.622,-61255,2,-870003,892235,ptp4l[15814.622]: master offset     -61255 s2 freq -870003 path delay    892235,66.03700000000026,66,66,high,run06,boundary
15815.622,-586275,2,-923092,835826,ptp4l[15815.622]: master offset    -586275 s2 freq -923092 path delay    835826,67.03700000000026,67,67,high,run06,boundary
15816.624,95593,2,-854809,835826,ptp4l[15816.624]: master offset      95593 s2 freq -854809 path delay    835826,68.03900000000067,68,68,high,run06,boundary
15817.624,-288317,2,-893488,799671,ptp4l[15817.624]: master offset    -288317 s2 freq -893488 path delay    799671,69.03900000000067,69,69,high,run06,boundary
15818.625,117521,2,-852787,764850,ptp4l[15818.625]: master offset     117521 s2 freq -852787 path delay    764850,70.04000000000087,70,70,high,run06,boundary
15819.625,-18787,2,-866437,817635,ptp4l[15819.625]: master offset     -18787 s2 freq -866437 path delay    817635,71.04000000000087,71,71,high,run06,boundary
15820.626,-370854,2,-902014,850311,ptp4l[15820.626]: master offset    -370854 s2 freq -902014 path delay    850311,72.04100000000108,72,72,high,run06,boundary
15821.626,110263,2,-853792,850311,ptp4l[15821.626]: master offset     110263 s2 freq -853792 path delay    850311,73.04100000000108,73,73,high,run06,boundary
15822.627,229360,2,-841653,850311,ptp4l[15822.627]: master offset     229360 s2 freq -841653 path delay    850311,74.04200000000128,74,74,high,run06,boundary
15823.626,-113720,2,-876075,906095,ptp4l[15823.626]: master offset    -113720 s2 freq -876075 path delay    906095,75.04100000000108,75,75,high,run06,boundary
15824.629,70298,2,-857603,852275,ptp4l[15824.629]: master offset      70298 s2 freq -857603 path delay    852275,76.04400000000169,76,76,high,run06,boundary
15825.628,-469429,2,-912045,886620,ptp4l[15825.628]: master offset    -469429 s2 freq -912045 path delay    886620,77.04300000000148,77,77,high,run06,boundary
15826.629,70803,2,-857951,886439,ptp4l[15826.629]: master offset      70803 s2 freq -857951 path delay    886439,78.04400000000169,78,78,high,run06,boundary
15827.628,-441480,2,-909621,906129,ptp4l[15827.628]: master offset    -441480 s2 freq -909621 path delay    906129,79.04300000000148,79,79,high,run06,boundary
15828.63,-99104,2,-875482,906129,ptp4l[15828.630]: master offset     -99104 s2 freq -875482 path delay    906129,80.04500000000007,80,80,high,run06,boundary
15829.629,-654801,2,-931707,906129,ptp4l[15829.629]: master offset    -654801 s2 freq -931707 path delay    906129,81.04400000000169,81,81,high,run06,boundary
15830.63,-390886,2,-905706,853942,ptp4l[15830.630]: master offset    -390886 s2 freq -905706 path delay    853942,82.04500000000007,82,82,high,run06,boundary
15831.629,-631658,2,-930415,853942,ptp4l[15831.629]: master offset    -631658 s2 freq -930415 path delay    853942,83.04400000000169,83,83,high,run06,boundary
15832.631,-74117,2,-874735,731228,ptp4l[15832.631]: master offset     -74117 s2 freq -874735 path delay    731228,84.04600000000028,84,84,high,run06,boundary
15833.631,-341178,2,-901782,731228,ptp4l[15833.631]: master offset    -341178 s2 freq -901782 path delay    731228,85.04600000000028,85,85,high,run06,boundary
15834.633,118788,2,-855667,731228,ptp4l[15834.633]: master offset     118788 s2 freq -855667 path delay    731228,86.04800000000068,86,86,high,run06,boundary
15835.634,-370253,2,-904941,731228,ptp4l[15835.634]: master offset    -370253 s2 freq -904941 path delay    731228,87.04900000000089,87,87,high,run06,boundary
15836.634,-68128,2,-874797,731228,ptp4l[15836.634]: master offset     -68128 s2 freq -874797 path delay    731228,88.04900000000089,88,88,high,run06,boundary
