t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
15659.843,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[15659.843]: port 2: FAULTY to LISTENING on INIT_COMPLETE,217.23199999999997,217,50,high,run05,boundary
15667.03,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[15667.030]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,224.41899999999987,224,51,high,run05,boundary
15667.03,best_master,,,,ce28de.fffe.ca6c29,ptp4l[15667.030]: selected best master clock ce28de.fffe.ca6c29,224.41899999999987,224,52,high,run05,boundary
15667.03,ptp_timescale_mismatch,,,,,ptp4l[15667.030]: foreign master not using PTP timescale,224.41899999999987,224,53,high,run05,boundary
15668.052,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[15668.052]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),225.4409999999989,225,54,high,run05,boundary
15684.054,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[15684.054]: port 2: FAULTY to LISTENING on INIT_COMPLETE,241.4429999999993,241,55,high,run05,boundary
15690.79,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[15690.790]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,248.1790000000001,248,56,high,run05,boundary
15690.79,best_master,,,,ce28de.fffe.ca6c29,ptp4l[15690.790]: selected best master clock ce28de.fffe.ca6c29,248.1790000000001,248,57,high,run05,boundary
15690.79,ptp_timescale_mismatch,,,,,ptp4l[15690.790]: foreign master not using PTP timescale,248.1790000000001,248,58,high,run05,boundary
15691.813,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[15691.813]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),249.20199999999932,249,59,high,run05,boundary
